lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,11_01,11_02,11_03,11_04,11_05,11_06,11_07,11_08,11_09,11_10,11_11,11_12,11_13,11_14,11_15,11_16,11_17,11_18,11_19,11_20,11_21,11_22,11_23,11_24,11_25,11_26,11_27,11_28,11_29,11_30,11_31,TotalSnow
33.97,-109.56,028326,,AZ,SUNRISE MTN,APACHE,9370,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.000,0.000,0.000,-1,-1,-1,1.000,3.000,0.000,0,7.0
35.23,-111.82,020678,FGZ,AZ,BELLEMONT WFO,COCONINO,7152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.900,1.300,0.000,0.300,0.800,0.000,0.000,1.700,0.200,0.000,0,5.2
34.61,-111.19,020871,,AZ,BLUE RIDGE RS,COCONINO,6880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,1.000,-1,0,1.0
36.21,-112.06,021001,NRMA,AZ,BRIGHT ANGEL RS,COCONINO,8000,-1,-1,-1,-1,-1,0.000,0.000,0.000,2.000,0.100,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,1.500,-1,-1,0.000,0.000,0.000,7.000,0.000,0.000,0,11.1
35.14,-111.67,023010,FLG,AZ,FLAGSTAFF AP,COCONINO,7003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.700,0.000,0.000,0.300,0.000,0.000,0.000,5.100,0.000,0.000,0,8.1
36.05,-112.15,023596,GCNA,AZ,GRAND CANYON NP 2,COCONINO,6785,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,1.000,0.000,-1,-1,-1,0.000,0.000,-1,0.000,0,1.0
34.94,-111.64,025780,MUNA,AZ,MUND'S PARK,COCONINO,6470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.400,-1,-1,0.700,0.100,-1,0,1.2
35.37,-111.54,028329,SCIA,AZ,SUNSET CRATER NM,COCONINO,6980,-1,-1,0.000,0.000,0.000,-1,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,0.000,-1,-1,-1,-1,0.200,0.500,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0,3.2
35.17,-111.51,029156,WALA,AZ,WALNUT CANYON N.M.,COCONINO,6685,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.600,0.000,0.000,0.300,0.000,0.000,1.300,1.700,0.000,0,4.9
33.64,-109.33,020170,HANA,AZ,ALPINE 18 SW,GREENLEE,9160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,1.000,1.000,-1,0.000,0.000,0.000,-1,4.000,-1,0,6.0
36.86,-112.74,026616,PIPA,AZ,PIPE SPRINGS NATL MON,MOHAVE,4920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,-1,0.000,0.000,0.000,0.000,0.000,0,1.4
36.68,-110.54,020750,BETA,AZ,BETATAKIN,NAVAJO,7286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,0.000,2.500,2.300,0.000,0,4.8
34.11,-109.86,025412,,AZ,MC NARY 2N,NAVAJO,7340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,0.000,0.000,-1,1.000,0.000,0.000,1.800,-1,0.000,-1,1.700,1.000,0,5.5
34.12,-109.92,026601,PNEA,AZ,PINETOP 2E,NAVAJO,7200,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,1.600,0.000,0.000,1.900,0.000,0.000,0.000,2.800,0.400,0,6.7
34.26,-110.01,027855,SOW,AZ,SHOW LOW AP,NAVAJO,6411,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.500,0.000,0,1.5
38.93,-120.80,043384,,CA,GEORGETOWN RS,EL DORADO,3001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.100,-1,-1,-1,-1,-1,-1,-1,-1,0,1.1
38.90,-119.99,048762,TVL,CA,SOUTH LAKE TAHOE AP,EL DORADO,6314,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,16.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0,16.0
35.10,-118.42,048829,THPC,CA,TEHACHAPI 4 SE,KERN,4220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.5
37.51,-119.63,048380,,CA,SO ENTR YOSEMITE NP,MARIPOSA,5047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,4.000,9.000,5.000,2.500,6.000,-1,-1,-1,5.000,-1,-1,0,31.5
41.19,-120.94,040029,ADNC,CA,ADIN RS,MODOC,4195,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,2.500,-1,-1,-1,0,2.5
41.53,-120.18,041614,CEDC,CA,CEDARVILLE,MODOC,4621,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,-1,0.000,-1,-1,5.000,1.000,0.000,-1,-1,-1,-1,0.000,0.000,0,6.0
41.27,-120.29,044374,,CA,JESS VALLEY,MODOC,5400,-1,0.000,0.000,-1,-1,-1,-1,1.000,-1,1.000,0.000,-1,-1,0.000,0.000,-1,0.000,0.000,-1,3.000,0.500,5.000,0.500,0.000,-1,0.000,-1,5.000,0.000,-1,0,16.0
38.21,-119.01,040943,BDEC,CA,BODIE,MONO,8370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,2.000,5.000,0.000,-1,-1,0.000,0.000,0.000,-1,0.000,-1,0,7.0
38.26,-119.23,041072,BPTC,CA,BRIDGEPORT,MONO,6470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.600,2.000,0.200,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0,8.3
37.96,-119.12,044881,LEVC,CA,LEE VINING,MONO,6797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,5.000,6.300,1.200,0.900,2.000,-1,0.000,0.000,4.300,0.000,0.000,0,21.3
37.65,-118.96,045280,MALC,CA,MAMMOTH LAKES RS,MONO,7804,0.000,-1,0.000,0.000,-1,0.000,-1,6.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,-1,-1,0.000,-1,-1,4.000,0.000,5.000,-1,-1,-1,-1,0.000,-1,0,15.0
39.39,-120.09,040931,,CA,BOCA,NEVADA,5575,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.500,0.000,2.500,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.400,10.000,7.500,6.600,7.500,0.000,-1,2.700,6.000,0.000,0.000,0,52.7
39.17,-120.14,048758,TAHC,CA,TAHOE CITY,PLACER,6230,0.000,-1,0.000,0.000,-1,-1,-1,0.500,-1,3.000,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,7.000,-1,-1,-1,-1,-1,-1,0,10.5
39.81,-120.47,047085,PRAC,CA,PORTOLA,PLUMAS,4850,0.000,-1,0.000,0.000,-1,0.000,-1,0.000,0.000,1.000,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,4.000,4.000,2.000,-1,-1,-1,-1,0.000,-1,0,11.0
33.76,-116.71,044211,IDYC,CA,IDYLLWILD FIRE DEPT,RIVERSIDE,5380,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,2.700,-1,0.000,0.000,0.000,0.000,-1,1.000,0.000,0.000,0,3.7
34.24,-116.90,040741,BBLC,CA,BIG BEAR LAKE,SAN BERNARDINO,6760,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,0.000,0.000,4.000,-1,0.000,1.000,-1,-1,0.000,0.000,0.000,-1,0,5.0
35.46,-115.53,045892,,CA,MTN PASS 1SE,SAN BERNARDINO,4777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.5
32.87,-116.42,045968,,CA,MT LAGUNA #3,SAN DIEGO,5920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,0.100,-1,-1,-1,-1,-1,0.300,-1,-1,0,0.9
33.38,-116.84,046657,PLRC,CA,PALOMAR MTN OBSVTRY,SAN DIEGO,5550,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.5
40.88,-121.65,041214,,CA,BURNEY,SHASTA,3198,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,5.000,0.000,-1,-1,-1,-1,3.000,1.000,-1,-1,0,9.0
40.54,-121.58,045311,,CA,MANZANITA LAKE,SHASTA,5750,0.000,0.000,-1,-1,-1,0.000,0.000,4.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,8.000,9.000,7.500,5.500,0.500,0.000,0.000,3.500,-1,-1,-1,0,38.0
41.98,-122.34,041990,,CA,COPCO #1 DAM,SISKIYOU,2703,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,-1,0.000,0.000,-1,-1,0.000,0.000,2.000,2.000,-1,0.000,0.000,-1,1.000,2.000,0.000,-1,0,7.0
41.18,-122.27,042574,DUNC,CA,DUNSMUIR TRTMNT PLT,SISKIYOU,2170,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,-1,1.000,4.000,0.000,0.000,-1,0.000,0.000,4.300,0.000,0.000,0.000,0,9.3
41.78,-122.04,045941,MTHC,CA,MOUNT HEBRON RANGER STN,SISKIYOU,4250,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,-1,0.000,-1,-1,0.000,0.000,-1,0.600,0.700,-1,-1,0.000,2.000,0.000,-1,0.000,-1,-1,0.000,0.000,0,3.3
41.96,-121.47,049053,TULC,CA,TULELAKE,SISKIYOU,4035,0.000,0.000,-1,-1,-1,-1,0.000,-1,-1,0.000,0.000,-1,0.000,-1,0.000,-1,-1,-1,-1,0.000,1.000,-1,-1,-1,0.000,-1,1.000,0.000,0.000,-1,0,2.0
41.70,-122.64,049866,YKAC,CA,YREKA,SISKIYOU,2625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.000,-1,0.000,2.000,0.900,0.000,0.000,0,4.3
40.35,-121.61,045679,,CA,MINERAL,TEHAMA,4875,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,1.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,6.000,16.000,5.000,3.500,0.000,-1,-1,6.000,1.500,0.000,0.000,0,39.0
40.72,-122.93,049490,,CA,WEAVERVILLE,TRINITY,1968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.500,0.000,-1,-1,-1,-1,-1,2.500,-1,-1,-1,0,4.0
36.74,-118.96,043551,,CA,GRANT GROVE,TULARE,6600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.600,0.000,0.300,0.200,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,7.000,10.000,4.500,0.000,6.900,-1,0.000,0.000,6.500,-1,-1,0,37.0
36.60,-118.73,045026,LDGC,CA,LODGEPOLE,TULARE,6735,-1,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,7.000,17.000,5.000,-1,10.000,0.000,0.000,0.000,9.000,-1,0.000,0,51.5
37.84,-120.23,043669,,CA,GROVELAND 2,TUOLUMNE,2800,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,2.500,0.500,-1,-1,0.000,0.000,-1,-1,-1,0.000,0.000,0,3.0
39.94,-104.84,050950,BRIC,CO,BRIGHTON 3 SE,ADAMS,5016,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.400,0.000,0.000,0.000,0.000,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.8
39.74,-104.13,051179,BYRC,CO,BYERS 5 ENE,ADAMS,5100,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,1.000,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,0,3.0
37.73,-105.51,053541,,CO,GREAT SAND DUNES NM,ALAMOSA,8183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,0.400,-1,-1,1.700,-1,-1,-1,-1,0.200,0,2.3
37.43,-106.03,058860,,CO,WAVERLY 1W,ALAMOSA,7603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,0.200,-1,-1,-1,-1,-1,-1,-1,-1,0,0.2
39.99,-105.27,050848,BOUC,CO,BOULDER,BOULDER,5484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,1.400,-1,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2.0
39.94,-105.35,053629,GRRC,CO,GROSS RSVR,BOULDER,7970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,3.0
38.82,-106.13,051071,BNVC,CO,BUENA VISTA 2S,CHAFFEE,7946,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000,-1,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.6
39.66,-105.71,051186,GCRC,CO,CABIN CREEK,CLEAR CREEK,10020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.500,1.000,0.000,0.000,1.000,-1,5.000,0.000,0.000,0.000,0.000,3.000,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0,15.0
39.72,-105.70,053261,GEOC,CO,GEORGETOWN,CLEAR CREEK,8520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,1.600,0.000,0.000,0.000,0.800,0.400,3.000,0.000,0.000,0.000,0.000,2.100,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0,8.4
38.75,-108.03,052196,DLTC,CO,DELTA 3E,DELTA,5027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,1.200,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0,2.2
39.83,-104.66,052211,DEN,CO,DENVER INTL AP,DENVER,5414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.5
39.62,-105.07,055402,LTLC,CO,MARSTON FLTR PLT,DENVER,5610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0,1.0
37.77,-108.91,052342,,CO,DOVE CREEK,DOLORES,6843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,2.000,0.500,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.500,0.000,0.000,0.000,3.000,0.000,0,10.9
39.41,-104.91,051401,,CO,CASTLE ROCK,DOUGLAS,6185,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,1.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.600,0.000,0,1.6
39.51,-104.75,056323,PKKC,CO,PARKER,DOUGLAS,5904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3.5
39.43,-105.07,057249,ROXC,CO,ROXBOROUGH SP,DOUGLAS,6117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,0,3.4
39.43,-105.12,058022,,CO,STRONTIA SPRINGS DAM,DOUGLAS,5840,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0,4.0
38.81,-104.69,051778,COS,CO,COLORADO SPGS MUNI AP,EL PASO,6181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0,0.2
38.93,-104.87,051781,,CO,COLORADO SPRINGS FS 18,EL PASO,6633,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0,2.0
38.96,-104.78,051782,,CO,COLORADO SPRINGS FS 19,EL PASO,6774,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,-1,1.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,0.000,-1,-1,0.000,0,1.0
38.93,-104.75,051784,,CO,COLORADO SPRINGS FS 20,EL PASO,6718,-1,0.000,-1,0.000,-1,0.000,-1,-1,-1,0.700,-1,-1,-1,-1,0.000,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,0.000,0,2.7
39.11,-104.60,052494,ESTC,CO,EASTONVILLE 2 NNW,EL PASO,7210,0.300,-1,-1,-1,-1,-1,-1,-1,4.500,0.000,0.000,-1,-1,-1,0.200,0.100,-1,-1,-1,-1,-1,0.100,-1,0.000,-1,-1,-1,-1,2.000,-1,0,7.2
39.06,-104.87,055733,,CO,MONUMENT 3S,EL PASO,6821,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.900,0.000,-1,-1,-1,-1,-1,0.500,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.200,0.000,0,5.6
38.86,-104.09,057287,RUSC,CO,RUSH 1N,EL PASO,6054,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100,-1,0,0.1
38.84,-104.97,057309,,CO,RUXTON PARK,EL PASO,9050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
39.38,-104.63,052631,ELIC,CO,ELIZABETH 2NW,ELBERT,6654,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,4.800,0.000,0.000,0.000,-1,0.000,0.500,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5.8
39.00,-103.74,055020,LMOC,CO,LIMON HASS RCH,ELBERT,5504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0,0.4
38.69,-105.39,053652,,CO,GUFFEY 9SE,FREMONT,8915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.900,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0,0.9
39.50,-108.38,050214,ATBC,CO,ALTENBERN,GARFIELD,5677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.600,0.000,0.000,0.000,2.600,-1,0.000,0.000,0.000,0.000,0.700,0.200,0.000,1.400,0.000,0.000,0.000,3.000,1.600,0.000,0,12.1
39.56,-107.73,057033,,CO,RIFLE 3ENE,GARFIELD,5469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.400,2.100,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.700,0.000,0.000,0.000,0.000,-1,0.000,0,3.7
39.94,-105.82,053116,,CO,FRASER,GRAND,8560,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1.500,2.000,2.000,2.000,3.000,0.000,0.000,0.000,4.000,0.000,0.000,9.000,-1,0.000,0.000,0.000,1.000,0.000,0,26.5
40.27,-105.83,053496,,CO,GRAND LAKE 1 NW,GRAND,8720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,-1,3.000,7.000,10.000,2.500,0.000,0.000,0.000,3.500,2.500,0.000,1.200,0.000,0.500,0.000,0.000,1.000,0.000,0,33.7
40.06,-106.37,054664,KMLC,CO,KREMMLING,GRAND,7460,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0,0.6
40.04,-106.20,059096,WIFC,CO,WILLIAMS FORK DAM,GRAND,7618,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,2.000,2.000,-1,0.000,0.000,0.000,4.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0,13.0
39.87,-105.76,059175,,CO,WINTER PARK,GRAND,9108,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,1.000,1.000,1.000,-1,-1,-1,1.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,2.000,-1,0,14.0
38.87,-106.98,051959,CBUC,CO,CRESTED BUTTE,GUNNISON,8855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,2.000,0.000,0.000,0.500,2.500,2.000,2.000,0.000,0.000,0.000,1.000,5.000,3.000,6.000,0.800,0.000,0.000,0.000,3.000,0.000,0,30.8
38.53,-106.97,053662,GUNC,CO,GUNNISON 3SW,GUNNISON,7624,-1,0.000,0.000,0.000,-1,0.000,-1,0.000,0.200,0.000,0.000,-1,0.000,-1,-1,0.000,2.000,0.000,0.000,0.000,-1,0.800,0.200,0.000,-1,-1,-1,-1,0.400,0.000,0,3.6
38.82,-106.61,058184,CRBC,CO,TAYLOR PARK,GUNNISON,9210,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.900,0.000,0.500,0.000,0.000,0.000,1.800,1.200,2.800,0.000,0.000,0.000,-1,-1,0.000,-1,-1,0.000,0.000,-1,0.000,0.000,0,8.8
40.51,-106.01,053446,CSFC,CO,GOULD 4SE SFSP,JACKSON,9000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.500,-1,4.000,0.000,2.000,0.000,4.000,4.000,4.000,-1,0.000,0.000,0.000,2.000,5.000,0.000,2.500,0.000,0.000,0.000,0.000,4.500,2.000,0,37.0
40.74,-106.28,058756,,CO,WALDEN,JACKSON,8056,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.600,0.600,0.200,0.000,0.000,0.000,0.400,0.500,0.900,0.000,0.000,0.000,0.500,3.200,0.800,1.200,0.000,0.000,0.000,0.000,0.600,0.000,0,10.9
39.22,-105.28,051528,CHEC,CO,CHEESMAN,JEFFERSON,6880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0,2.0
39.90,-105.38,051681,,CO,COAL CREEK CANYON,JEFFERSON,8950,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,2.900,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,1.700,0.000,0,5.6
39.64,-105.32,052790,EVGC,CO,EVERGREEN,JEFFERSON,6985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.600,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.1
