lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,02_01,02_02,02_03,02_04,02_05,02_06,02_07,02_08,02_09,02_10,02_11,02_12,02_13,02_14,02_15,02_16,02_17,02_18,02_19,02_20,02_21,02_22,02_23,02_24,02_25,02_26,02_27,02_28,02_29,02_30,02_31,TotalSnow
34.91,-87.27,010260,,AL,ANDERSON,LAUDERDALE,685,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,1.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.1
34.49,-87.30,015635,,AL,MOULTON 2,LAWRENCE,622,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.600,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.6
34.78,-86.95,010390,,AL,ATHENS,LIMESTONE,680,-1,-1,-1,-1,-1,-1,0.000,0.000,1.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,0.000,0.000,0.000,-1,0,0,0,1.0
34.69,-86.88,010655,BLMA,AL,BELLE MINA 2 N,LIMESTONE,600,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
34.64,-86.79,014064,,AL,HUNTSVILLE INTL AP,MADISON,624,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0,0,0,2.3
34.55,-86.45,016196,,AL,OWENS CROSS ROADS 3S,MADISON,590,-1,-1,-1,0.000,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.0
34.33,-86.33,013573,,AL,GUNTERSVILLE,MARSHALL,578,-1,-1,-1,2.500,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.5
34.57,-86.95,012209,,AL,DECATUR 5SE,MORGAN,575,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.4
33.18,-86.78,010116,,AL,ALABASTER SHELBY CO AP,SHELBY,565,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,1.5
34.37,-91.12,036376,,AR,SAINT CHARLES,ARKANSAS,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.0
34.50,-91.56,036918,,AR,STUTTGART,ARKANSAS,214,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,5.900,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,5.9
33.11,-91.95,031730,,AR,CROSSETT 2 SSE,ASHLEY,180,0.000,0.000,0.000,0.200,-1,-1,-1,-1,-1,1.300,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0,0,0,1.5
36.35,-92.39,035036,MHMA,AR,MTN HOME 1 NNW,BAXTER,800,-1,0.000,-1,-1,5.000,0.000,0.000,-1,1.000,8.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,14.0
36.27,-93.16,033165,,AR,HARRISON BOONE CO AP,BOONE,1374,1.000,0.000,0.000,3.300,1.300,0.000,1.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,16.6
36.42,-92.92,034106,LDHA,AR,LEAD HILL,BOONE,830,-1,0.100,-1,-1,-1,-1,-1,-1,5.000,3.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,8.1
36.49,-93.13,035428,,AR,OMAHA 4 NE,BOONE,1376,-1,3.500,-1,-1,4.500,-1,-1,-1,4.500,4.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,16.5
36.43,-93.63,030616,,AR,BERRYVILLE 5 NW,CARROLL,1180,0.500,0.500,-1,-1,0.500,-1,-1,-1,0.300,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.8
36.42,-93.79,032356,EURA,AR,EUREKA SPRINGS 3 WNW,CARROLL,1420,-1,4.000,-1,-1,2.500,-1,-1,-1,6.000,3.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,16.0
34.14,-93.06,030220,,AR,ARKADELPHIA 2 N,CLARK,196,0.000,-1,-1,1.300,0.000,0.000,0.000,-1,-1,3.000,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.3
36.42,-90.59,031632,CRNA,AR,CORNING,CLAY,300,-1,-1,-1,-1,2.000,-1,2.500,-1,-1,4.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,9.0
36.45,-90.15,036380,,AR,SAINT FRANCIS,CLAY,300,-1,-1,0.000,-1,1.000,0.000,0.000,0.000,-1,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.0
35.52,-92.00,032978,GFOA,AR,GREERS FERRY DAM,CLEBURNE,527,-1,0.000,0.000,0.000,-1,-1,-1,0.000,-1,9.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0,0,0,9.0
35.32,-92.57,031310,,AR,CENTER RIDGE 4 S,CONWAY,640,-1,-1,-1,-1,3.100,-1,1.600,-1,-1,9.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,13.7
35.29,-92.79,033200,,AR,HATTIEVILLE,CONWAY,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,9.0
35.16,-92.77,034938,,AR,MORRILTON,CONWAY,340,-1,-1,-1,-1,2.000,-1,1.000,-1,-1,7.500,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,10.5
35.85,-90.66,033734,JBRA,AR,JONESBORO 2 NE,CRAIGHEAD,310,0.000,0.000,0.000,0.000,0.600,0.000,1.000,1.500,0.000,1.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.1
35.65,-94.15,035018,,AR,MOUNTAINBURG 2 NE,CRAWFORD,793,-1,0.100,-1,-1,3.000,-1,-1,-1,0.200,2.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.8
35.12,-90.18,037712,WMPA,AR,WEST MEMPHIS,CRITTENDEN,215,-1,-1,-1,-1,-1,0.000,-1,0.100,-1,3.500,0.100,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,0,0,0,3.7
35.25,-90.80,038052,WYYA,AR,WYNNE,CROSS,260,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
33.82,-92.40,032540,,AR,FORDYCE,DALLAS,230,-1,-1,-1,0.000,-1,-1,-1,-1,-1,3.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
33.92,-92.83,036768,,AR,SPARKMAN,DALLAS,170,-1,-1,-1,0.300,3.000,-1,0.000,0.000,-1,4.000,0.000,0.000,0.000,-1,-1,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7.3
33.77,-91.27,033831,,AR,KELSO,DESHA,145,-1,-1,-1,0.000,0.000,-1,0.000,-1,-1,3.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
33.69,-91.33,034708,,AR,MCARTHUR,DESHA,143,-1,-1,-1,-1,0.000,-1,-1,-1,-1,5.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.0
33.64,-91.76,034900,,AR,MONTICELLO MUNI AP,DREW,290,0.000,0.000,0.000,2.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0,0,0,2.0
35.08,-92.43,031596,,AR,CONWAY,FAULKNER,315,0.000,0.000,-1,-1,2.500,0.000,2.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,-1,-1,0,0,0,10.5
35.21,-92.45,038010,,AR,WOOSTER,FAULKNER,330,-1,0.000,-1,-1,2.600,0.000,1.600,0.000,0.000,5.900,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,10.1
35.51,-93.87,035512,,AR,OZARK 2,FRANKLIN,830,-1,-1,-1,-1,0.000,-1,-1,-1,1.000,5.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.5
36.49,-91.53,034572,,AR,MAMMOTH SPRING,FULTON,502,-1,0.000,-1,-1,4.000,-1,0.600,-1,0.000,2.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.6
36.36,-91.80,036403,,AR,SALEM,FULTON,680,-1,0.000,0.000,-1,4.000,-1,1.000,0.000,-1,4.500,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,9.5
34.51,-93.05,033466,,AR,HOT SPRINGS 1 NNE,GARLAND,680,-1,0.000,0.000,-1,3.000,-1,-1,-1,-1,5.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,8.0
34.29,-93.06,033470,,AR,HOT SPRINGS ASOS,GARLAND,535,-1,0.000,-1,3.000,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,-1,0.000,0.000,-1,0,0,0,3.0
34.17,-92.59,034134,,AR,LEOLA,GRANT,255,-1,-1,-1,0.000,2.500,-1,-1,-1,-1,4.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.5
34.30,-92.39,036562,SHDA,AR,SHERIDAN,GRANT,250,-1,-1,-1,-1,2.500,-1,-1,-1,-1,6.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,8.5
36.03,-90.50,035563,PGLA,AR,PARAGOULD 1S,GREENE,270,0.000,-1,0.000,-1,0.000,-1,0.700,0.000,0.000,1.000,0.000,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,0,0,0,1.7
33.71,-93.56,033428,,AR,HOPE 3 NE,HEMPSTEAD,375,0.000,0.000,0.000,1.500,1.300,0.000,0.000,0.000,-1,1.200,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.0
34.29,-93.14,030724,,AR,BISMARCK 2 SE,HOT SPRING,500,-1,-1,-1,-1,3.000,-1,-1,-1,-1,4.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,0,0,0,7.5
34.39,-92.84,034562,,AR,MALVERN,HOT SPRING,300,-1,-1,-1,0.000,2.000,-1,-1,-1,-1,5.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7.0
34.33,-93.98,030300,,AR,ATHENS,HOWARD,960,-1,-1,-1,3.000,2.000,-1,-1,-1,0.000,2.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7.5
33.93,-93.85,035112,NSVA,AR,NASHVILLE,HOWARD,400,0.000,0.000,0.000,0.700,3.800,0.000,0.000,0.000,0.000,2.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,7.3
34.15,-93.89,035177,,AR,NEWHOPE 6 S,HOWARD,630,-1,-1,-1,0.100,0.300,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.4
35.76,-91.64,030460,,AR,BATESVILLE L&D 1,INDEPENDENCE,290,-1,-1,-1,-1,2.000,-1,0.500,-1,-1,5.600,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0,0,0,8.1
35.83,-91.79,030458,,AR,BATESVILLE LVSTK,INDEPENDENCE,571,-1,-1,-1,-1,-1,-1,3.000,0.000,0.000,5.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,8.0
36.11,-92.16,031132,,AR,CALICO ROCK 2 WSW,IZARD,350,-1,0.100,0.000,-1,5.000,-1,0.200,-1,1.000,7.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,13.3
35.60,-91.27,035186,,AR,NEWPORT,JACKSON,228,-1,-1,-1,0.000,1.000,0.000,1.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0,0,0,6.0
34.23,-92.02,035754,,AR,PINE BLUFF,JEFFERSON,215,-1,-1,-1,0.000,0.100,-1,0.000,-1,-1,3.500,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.6
34.17,-91.93,035756,,AR,PINE BLUFF GRIDER FLD,JEFFERSON,-99999,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,3.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,3.6
35.46,-93.44,031459,,AR,CLARKSVILLE 2,JOHNSON,620,-1,0.000,-1,-1,0.400,-1,-1,-1,-1,6.200,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.6
35.53,-93.40,031457,,AR,CLARKSVILLE 6 NE,JOHNSON,850,-1,-1,-1,-1,3.000,-1,-1,-1,3.000,4.000,0.000,0.000,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,10.0
35.66,-93.40,035514,,AR,OZONE 3NE,JOHNSON,1801,-1,0.000,-1,-1,3.400,-1,0.200,-1,1.500,9.500,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,14.6
33.36,-93.57,034185,LEWA,AR,LEWISVILLE,LAFAYETTE,340,0.000,0.000,-1,2.000,2.500,0.000,-1,0.000,0.000,1.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,5.5
35.93,-91.06,030064,,AR,ALICIA 2NNE,LAWRENCE,252,-1,-1,-1,-1,1.200,-1,2.000,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.2
36.11,-91.10,030746,,AR,BLACK ROCK,LAWRENCE,240,0.000,0.000,-1,-1,1.200,0.000,1.100,0.000,-1,2.200,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,0.000,-1,-1,0.000,0,0,0,4.5
34.74,-90.77,034638,,AR,MARIANNA 2 S,LEE,234,-1,-1,-1,-1,-1,-1,-1,2.300,-1,6.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,8.3
33.92,-91.77,031191,,AR,CANE CREEK SP,LINCOLN,260,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,4.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.0
33.62,-94.10,030286,,AR,ASHDOWN 4 SSE,LITTLE RIVER,320,-1,-1,-1,2.500,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.5
33.68,-93.99,034839,,AR,MILLWOOD DAM,LITTLE RIVER,316,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,3.000,0.000,-1,-1,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0,0,0,3.0
35.09,-93.93,030832,,AR,BOONEVILLE 3 SSE,LOGAN,600,-1,0.500,-1,-1,3.300,-1,-1,-1,1.000,5.200,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,10.0
35.31,-93.88,036008,,AR,RATCLIFF,LOGAN,463,-1,1.000,0.500,0.000,-1,-1,-1,-1,2.000,4.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7.5
35.30,-93.64,036928,SUBA,AR,SUBIACO,LOGAN,500,-1,0.000,-1,-1,2.500,-1,0.000,-1,0.200,4.500,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7.2
34.61,-92.01,033862,,AR,KEO,LONOKE,230,-1,-1,-1,-1,-1,-1,0.500,-1,-1,5.600,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.1
33.45,-94.01,037048,,AR,TEXARKANA WEBB FLD,MILLER,361,-1,-1,0.000,4.000,0.000,-1,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0,0,0,4.0
35.69,-90.10,033821,KEIA,AR,KEISER,MISSISSIPPI,232,-1,-1,-1,-1,-1,-1,2.500,4.500,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,9.0
34.88,-91.22,030936,,AR,BRINKLEY,MONROE,185,-1,-1,-1,-1,0.000,0.000,1.000,0.000,-1,3.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.0
34.69,-91.30,031442,,AR,CLARENDON,MONROE,180,-1,0.000,-1,-1,0.200,0.000,0.500,0.000,0.000,4.500,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0,0,0,5.2
34.36,-93.68,033438,,AR,HOPPER,MONTGOMERY,720,-1,-1,-1,-1,4.000,-1,-1,-1,-1,5.900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,9.9
34.58,-93.90,035760,,AR,PINE RIDGE,MONTGOMERY,840,-1,0.000,-1,1.000,3.500,-1,-1,-1,0.500,4.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,9.0
34.65,-93.53,037592,,AR,WASHITA,MONTGOMERY,610,-1,-1,-1,-1,-1,-1,0.000,-1,-1,4.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0,0,0,4.5
33.82,-93.39,035908,PRSA,AR,PRESCOTT 2 NNW,NEVADA,308,-1,-1,-1,-1,2.800,-1,-1,-1,0.000,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.8
35.83,-93.20,031900,,AR,DEER,NEWTON,2375,-1,3.000,0.000,0.000,4.500,0.000,2.000,0.000,0.500,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0,0,0,24.0
33.59,-92.82,031152,,AR,CAMDEN 1,OUACHITA,116,-1,-1,-1,0.200,1.000,-1,-1,-1,-1,3.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.2
34.96,-93.16,035200,,AR,NIMROD DAM,PERRY,480,-1,-1,-1,-1,3.000,-1,-1,-1,0.000,4.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7.0
35.04,-92.80,035691,,AR,PERRY,PERRY,300,-1,-1,-1,-1,3.000,-1,0.000,-1,0.000,6.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,9.0
34.03,-93.42,030178,,AR,ANTOINE,PIKE,285,-1,-1,-1,2.500,0.500,-1,-1,-1,-1,4.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7.0
34.32,-93.56,032842,,AR,GLENWOOD,PIKE,585,-1,-1,-1,2.000,2.000,-1,-1,-1,-1,2.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.0
34.26,-93.82,034060,,AR,LANGLEY,PIKE,820,0.000,0.000,0.000,2.700,0.100,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.8
34.08,-93.70,035079,MRFA,AR,MURFREESBORO 1W,PIKE,460,-1,-1,-1,1.000,4.000,-1,-1,-1,0.000,4.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,9.0
35.65,-91.01,033019,,AR,GRUBBS 4 E,POINSETT,222,-1,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,5.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,6.4
34.46,-94.00,030664,,AR,BIG FORK 1 SSE,POLK,1200,-1,0.000,-1,0.100,4.500,-1,0.000,-1,0.000,2.200,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.8
