lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,10_01,10_02,10_03,10_04,10_05,10_06,10_07,10_08,10_09,10_10,10_11,10_12,10_13,10_14,10_15,10_16,10_17,10_18,10_19,10_20,10_21,10_22,10_23,10_24,10_25,10_26,10_27,10_28,10_29,10_30,10_31,TotalSnow
41.19,-120.94,040029,ADNC,CA,ADIN RS,MODOC,4195,-1,-1,0.000,1.000,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,0.000,0.000,0.000,1.0
41.27,-120.29,044374,,CA,JESS VALLEY,MODOC,5400,-1,0.000,-1,3.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,-1,0.000,0.000,1.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,6.0
38.21,-119.01,040943,BDEC,CA,BODIE,MONO,8370,0.000,0.000,0.000,1.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,8.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,10.0
38.26,-119.23,041072,BPTC,CA,BRIDGEPORT,MONO,6470,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.5
37.96,-119.12,044881,LEVC,CA,LEE VINING,MONO,6797,0.000,0.000,0.000,2.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,2.3
37.65,-118.96,045280,MALC,CA,MAMMOTH LAKES RS,MONO,7804,0.000,0.000,0.000,1.500,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,10.0
39.17,-120.14,048758,TAHC,CA,TAHOE CITY,PLACER,6230,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.5
39.94,-104.84,050950,BRIC,CO,BRIGHTON 3 SE,ADAMS,5016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,1.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.700,6.600,0.500,0.000,9.8
39.74,-104.13,051179,BYRC,CO,BYERS 5 ENE,ADAMS,5100,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.000,5.000,-1,-1,-1,0.000,-1,0.000,6.000,-1,-1,15.0
39.90,-105.01,055984,NRTC,CO,NORTHGLENN,ADAMS,5407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,5.000,8.000,0.000,-1,13.2
37.44,-105.86,050128,,CO,ALAMOSA 2S,ALAMOSA,7533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.300,2.900,-1,-1,-1,-1,-1,0.000,0.800,0.600,-1,5.6
37.44,-105.86,050130,ALS,CO,ALAMOSA BERGMAN FLD,ALAMOSA,7533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.200,0.000,0.000,0.000,0.000,0.000,0.000,0.900,0.600,0.000,0.000,5.7
37.73,-105.51,053541,,CO,GREAT SAND DUNES NM,ALAMOSA,8183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.600,1.000,-1,-1,-1,0.200,-1,0.200,5.500,0.500,0.000,9.0
37.43,-106.03,058860,,CO,WAVERLY 1W,ALAMOSA,7603,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.300,6.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.3
37.27,-107.05,056259,,CO,PAGOSA SPRINGS 2W,ARCHULETA,7602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,1.400,0.000,0.000,0.000,1.4
37.38,-102.30,058793,WLSC,CO,WALSH 1 W,BACA,3978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,0.500,-1,0.5
38.06,-102.93,054388,JMDC,CO,JOHN MARTIN DAM,BENT,3814,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.100,0.000,0.1
38.06,-103.22,054834,LNMC,CO,LAS ANIMAS,BENT,3890,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,0.400,-1,0.4
39.99,-105.27,050848,BOUC,CO,BOULDER,BOULDER,5484,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,1.500,0.700,0.000,16.700,6.300,0.000,0.000,30.1
39.94,-105.35,053629,GRRC,CO,GROSS RSVR,BOULDER,7970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,11.000,21.000,0.500,0.000,36.5
38.82,-106.13,051071,BNVC,CO,BUENA VISTA 2S,CHAFFEE,7946,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.200,3.100,0.000,0.000,0.000,-1,-1,1.100,5.100,0.000,0.000,9.5
38.53,-106.02,057370,,CO,SALIDA,CHAFFEE,7160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,4.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.5
38.82,-102.36,051564,CHYC,CO,CHEYENNE WELLS,CHEYENNE,4250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0
38.89,-102.72,054606,KCCC,CO,KIT CARSON 9NNE,CHEYENNE,4610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,2.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,2.0
38.90,-103.02,059058,,CO,WILD HORSE 6N,CHEYENNE,4720,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,-1,0.000,-1,-1,2.000,0.000,-1,-1,0.000,-1,0.000,0.000,1.000,0.000,3.0
39.66,-105.71,051186,GCRC,CO,CABIN CREEK,CLEAR CREEK,10020,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,1.500,-1,0.000,1.000,0.000,0.500,0.000,5.000,10.000,0.200,0.000,19.8
39.72,-105.70,053261,GEOC,CO,GEORGETOWN,CLEAR CREEK,8520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,1.400,-1,0.000,0.000,0.000,0.000,0.000,7.800,4.600,0.000,0.000,14.3
39.73,-104.98,052213,,CO,DENVER 1 SW 7NEWS,DENVER,5249,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.500,-1,0.000,0.000,-1,0.000,1.000,10.000,2.000,0.000,14.0
39.83,-104.66,052211,DEN,CO,DENVER INTL AP,DENVER,5414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.400,0.000,2.000,5.000,7.200,0.000,0.000,16.1
39.73,-105.01,052223,DVNC,CO,DENVER WATER DEPT,DENVER,5228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.800,7.300,2.500,0.000,11.6
39.62,-105.07,055402,LTLC,CO,MARSTON FLTR PLT,DENVER,5610,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,-1,3.000,0.000,3.6
37.77,-108.91,052342,,CO,DOVE CREEK,DOLORES,6843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.800,-1,0.000,2.8
39.41,-104.91,051401,,CO,CASTLE ROCK,DOUGLAS,6185,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,2.400,-1,-1,-1,0.000,0.000,0.000,-1,12.500,4.000,0.000,18.9
39.51,-104.75,056323,PKKC,CO,PARKER,DOUGLAS,5904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,7.500,7.000,0.000,0.000,20.5
39.43,-105.07,057249,ROXC,CO,ROXBOROUGH SP,DOUGLAS,6117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.900,8.100,0.000,0.000,0.000,2.500,-1,7.000,23.000,0.000,0.000,43.5
39.43,-105.12,058022,,CO,STRONTIA SPRINGS DAM,DOUGLAS,5840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,0.000,0.000,0.000,3.000,0.000,4.000,12.000,4.000,0.000,29.0
38.81,-104.69,051778,COS,CO,COLORADO SPGS MUNI AP,EL PASO,6181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.400,1.000,0.000,0.000,1.7
39.11,-104.60,052494,ESTC,CO,EASTONVILLE 2 NNW,EL PASO,7210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.000,-1,-1,-1,1.500,-1,0.400,11.100,5.100,-1,30.1
38.86,-104.09,057287,RUSC,CO,RUSH 1N,EL PASO,6054,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,1.300,8.000,-1,-1,-1,-1,-1,-1,0.100,1.000,-1,10.4
39.00,-103.74,055020,LMOC,CO,LIMON HASS RCH,ELBERT,5504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,1.000,0.000,14.5
38.46,-105.23,051294,CTYC,CO,CANON CITY,FREMONT,5366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,3.600,0.000,0.000,5.000,0.000,0.000,8.6
38.69,-105.39,053652,,CO,GUFFEY 9SE,FREMONT,8915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.300,1.800,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,5.1
39.50,-108.38,050214,ATBC,CO,ALTENBERN,GARFIELD,5678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.400,0.000,0.000,0.000,2.4
39.94,-105.82,053116,,CO,FRASER,GRAND,8560,2.000,1.000,0.000,0.000,1.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,1.000,0.000,0.000,4.300,1.000,1.000,2.000,13.3
40.27,-105.83,053496,,CO,GRAND LAKE 1 NW,GRAND,8720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.200,3.000,0.000,1.000,0.000,5.2
40.04,-106.20,059096,WIFC,CO,WILLIAMS FORK DAM,GRAND,7618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,2.000,4.0
39.87,-105.76,059175,,CO,WINTER PARK,GRAND,9108,2.000,1.000,0.000,0.000,2.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,1.000,1.000,0.000,6.000,1.000,2.000,1.000,20.5
38.87,-106.98,051959,CBUC,CO,CRESTED BUTTE,GUNNISON,8851,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,1.500,0.000,0.000,4.000,6.000,0.000,0.000,13.0
38.53,-106.97,053662,GUNC,CO,GUNNISON 3SW,GUNNISON,7648,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.800,0.000,-1,-1,0.8
38.02,-107.31,054734,LKCC,CO,LAKE CITY,HINSDALE,8670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,2.0
37.63,-104.77,058781,WALC,CO,WALSENBURG,HUERFANO,6150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.600,8.300,0.000,0.000,0.000,6.100,0.000,0.000,5.600,1.000,0.000,23.6
40.51,-106.01,053446,CSFC,CO,GOULD 4SE SFSP,JACKSON,9000,-1,0.000,0.000,0.000,0.000,1.000,-1,0.000,0.000,1.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,1.000,-1,2.000,1.500,0.000,2.000,2.000,-1,0.000,10.6
40.74,-106.28,058756,,CO,WALDEN,JACKSON,8056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,0.000,4.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.100,0.000,0.000,3.000,0.000,0.100,0.000,9.2
39.22,-105.28,051528,CHEC,CO,CHEESMAN,JEFFERSON,6880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,4.500,0.000,0.000,0.000,3.500,0.000,1.500,8.500,1.000,0.000,21.7
39.64,-105.32,052790,EVGC,CO,EVERGREEN,JEFFERSON,6985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.800,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,1.200,0.300,0.000,0.000,0.000,4.500,0.000,7.000,19.000,1.000,0.000,33.9
39.72,-105.25,053387,,CO,GOLDEN 3SW,JEFFERSON,7520,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.900,0.000,2.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,-1,0.000,6.200,-1,3.500,18.500,5.000,-1,-1,36.1
39.49,-105.10,054452,KSLC,CO,KASSLER,JEFFERSON,5587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,1.800,0.000,-1,-1,-1,-1,2.8
39.75,-105.12,054762,LKWC,CO,LAKEWOOD,JEFFERSON,5640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,4.000,17.000,1.500,0.000,24.5
39.83,-105.24,056816,GDNC,CO,RALSTON RSVR,JEFFERSON,5900,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,-1,0.000,-1,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,22.000,2.000,0.000,29.0
39.76,-105.07,058995,WGEC,CO,WHEAT RIDGE 2,JEFFERSON,5466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.900,0.000,0.000,0.000,0.400,0.000,3.800,20.000,2.400,0.000,28.4
38.45,-103.16,053828,HSWC,CO,HASWELL,KIOWA,4525,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,0.500,-1,1.5
38.47,-102.29,057582,SHLC,CO,SHERIDAN LAKE,KIOWA,4072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.2
39.30,-102.28,051121,BRLC,CO,BURLINGTON,KIT CARSON,4240,-1,-1,-1,-1,-1,-1,-1,-1,0.200,0.200,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.200,0.000,-1,-1,-1,-1,-1,0.100,7.000,0.000,14.7
37.38,-107.58,058582,,CO,VALLECITO DAM,LA PLATA,7650,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,1.000,1.000,0.000,5.0
39.37,-106.19,051660,CLXC,CO,CLIMAX,LAKE,11294,2.000,0.000,0.000,0.300,3.000,3.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,3.500,0.000,0.000,-1,0.000,0.000,0.000,0.000,1.000,0.200,5.500,2.000,0.000,3.000,1.000,3.000,0.500,29.0
39.25,-106.37,058064,,CO,SUGARLOAF RSVR,LAKE,9738,0.000,-1,-1,-1,-1,0.200,0.000,0.000,-1,-1,-1,-1,-1,0.100,-1,-1,0.000,0.000,0.000,-1,0.000,-1,-1,-1,0.100,0.100,-1,1.000,3.000,0.000,0.000,4.5
39.09,-106.35,058501,,CO,TWIN LAKES RSCH,LAKE,9205,0.000,-1,-1,-1,-1,0.200,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,0.000,0.100,-1,-1,0.100,0.100,-1,0.700,1.000,0.000,0.000,2.2
40.37,-105.51,052761,,CO,ESTES PARK 1 SSE,LARIMER,7785,0.000,-1,-1,-1,0.100,0.000,-1,0.100,6.100,2.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0.400,0.400,0.000,-1,0.000,0.000,-1,10.900,4.100,-1,-1,24.1
40.37,-105.24,052934,FLTC,CO,FLATIRON RSVR,LARIMER,5504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,4.0
40.61,-105.13,053005,FORC,CO,FT COLLINS,LARIMER,5004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,3.800,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,17.500,4.200,0.000,0.000,25.5
40.58,-105.02,053006,MSWC,CO,FT COLLINS 4 E,LARIMER,4920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.800,0.000,0.000,0.8
40.97,-106.00,054054,HORC,CO,HOHNHOLZ RCH,LARIMER,7760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.300,5.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,7.000,8.700,1.300,0.000,23.3
40.44,-105.08,055236,,CO,LOVELAND 2N,LARIMER,5080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,14.600,0.200,0.000,21.4
40.70,-105.71,057296,RUTC,CO,RUSTIC 9WSW,LARIMER,7700,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,5.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,0.000,0.000,-1,6.200,6.500,0.100,0.000,17.8
40.97,-105.22,058690,VDAC,CO,VIRGINIA DALE 7 ENE,LARIMER,7015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.200,1.200,17.200,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.200,0.000,0.600,0.300,0.000,5.600,11.000,1.000,0.000,41.8
40.43,-105.21,058839,WTRC,CO,WATERDALE,LARIMER,5230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,2.3
37.32,-104.95,050105,AGRC,CO,AGUILAR 18WSW,LAS ANIMAS,8644,-1,-1,-1,-1,-1,-1,-1,-1,0.700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,3.000,-1,-1,-1,3.000,-1,0.000,4.000,1.000,-1,12.7
