lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,11_01,11_02,11_03,11_04,11_05,11_06,11_07,11_08,11_09,11_10,11_11,11_12,11_13,11_14,11_15,11_16,11_17,11_18,11_19,11_20,11_21,11_22,11_23,11_24,11_25,11_26,11_27,11_28,11_29,11_30,11_31,TotalSnow
40.99,-85.78,126420,NOMI,IN,NORTH MANCHESTER WWTP,WABASH,760,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,4.500,0,4.5
39.85,-84.88,127370,,IN,RICHMOND WTR WKS,WAYNE,1015,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,1.000,-1,0,1.0
40.75,-85.17,120830,BLFI,IN,BLUFFTON 1 N,WELLS,825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0,3.0
40.67,-86.95,121417,CHRI,IN,CHALMERS 5 W,WHITE,720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0,1.0
39.55,-95.12,140408,,KS,ATCHISON 1S,ATCHISON,975,-1,-1,-1,-1,0.000,0.000,-1,-1,0.200,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,0.000,-1,-1,0.000,-1,-1,-1,-1,-1,0,0.2
38.39,-98.95,140119,ABTK,KS,ALBERT 5SE,BARTON,1910,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
39.81,-95.35,143634,HIAK,KS,HIAWATHA 9 ESE,BROWN,1045,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,1.300,0.000,-1,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0,1.3
39.67,-95.52,143810,,KS,HORTON,BROWN,1030,-1,-1,-1,-1,-1,-1,-1,-1,0.800,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.8
39.83,-101.92,147095,STFK,KS,ST FRANCIS 8NW,CHEYENNE,3612,-1,-1,-1,-1,-1,0.000,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
37.51,-94.84,143074,,KS,GIRARD,CRAWFORD,985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.3
37.36,-94.64,146414,PTSK,KS,PITTSBURG,CRAWFORD,930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.800,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.8
39.62,-100.42,142213,DRSK,KS,DRESDEN,DECATUR,2730,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.0
39.82,-100.53,145906,OBRK,KS,OBERLIN,DECATUR,2610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.5
38.90,-97.11,142574,ENTK,KS,ENTERPRISE,DICKINSON,1171,-1,-1,-1,-1,-1,-1,-1,0.000,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.0
38.67,-96.95,143594,HERK,KS,HERINGTON,DICKINSON,1345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
39.83,-95.09,148250,TRYK,KS,TROY 3N,DONIPHAN,1040,-1,-1,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3.0
37.82,-99.08,148245,TRUK,KS,TROUSDALE 1 NE,EDWARDS,2050,-1,-1,0.500,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
38.86,-99.34,143527,HASK,KS,HAYS 1 S,ELLIS,2010,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.3
38.73,-98.23,142459,ESOK,KS,ELLSWORTH,ELLSWORTH,1530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
37.77,-99.97,142164,DDC,KS,DODGE CITY RGNL AP,FORD,2582,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.7
37.82,-99.56,145920,OFFK,KS,OFFERLE 5 S,FORD,2250,-1,-1,0.000,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
38.96,-100.55,143175,GOVK,KS,GOVE 4W,GOVE,2685,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3.0
39.11,-100.46,143185,GRFK,KS,GRAINFIELD,GOVE,2800,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3.0
39.07,-100.24,146637,QTRK,KS,QUINTER,GOVE,2678,-1,-1,1.000,-1,-1,-1,-1,0.000,1.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.5
38.66,-101.70,148240,GRWK,KS,TRIBUNE 13NNE,GREELEY,3649,-1,-1,2.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.5
38.47,-101.78,148235,TRBK,KS,TRIBUNE 1W,GREELEY,3636,-1,-1,1.600,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.6
38.03,-97.34,145744,NWTK,KS,NEWTON,HARVEY,1440,-1,-1,0.000,-1,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.1
39.30,-95.49,148341,,KS,VALLEY FALLS 3 SW,JEFFERSON,1056,-1,-1,-1,-1,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.1
39.66,-98.35,143997,IONK,KS,IONIA,JEWELL,1580,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
37.64,-98.11,144313,KNGK,KS,KINGMAN,KINGMAN,1545,-1,-1,-1,-1,-1,-1,-1,-1,0.300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.3
37.50,-98.31,148911,WLDK,KS,WILLOWDALE 1 SW,KINGMAN,1660,-1,-1,0.100,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.6
38.60,-100.62,143554,HEAK,KS,HEALY,LANE,2850,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
39.19,-98.05,140532,BRNK,KS,BARNARD,LINCOLN,1332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
39.11,-100.94,145888,OAKK,KS,OAKLEY 4W,LOGAN,3100,-1,0.000,1.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
38.96,-101.17,147050,RLLK,KS,RUSSELL SPRINGS 3N,LOGAN,3065,0.000,0.000,2.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2.0
38.17,-97.11,146292,PEAK,KS,PEABODY,MARION,1370,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
39.87,-96.25,140471,,KS,AXTELL,MARSHALL,1330,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.700,0.000,-1,0.000,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,0,0.7
39.59,-96.33,144708,LLLK,KS,LILLIS,MARSHALL,1342,-1,-1,0.000,-1,-1,-1,-1,0.000,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0,3.0
38.19,-97.84,143974,INMK,KS,INMAN,MCPHERSON,1525,-1,-1,0.400,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.4
39.46,-98.11,140693,BELK,KS,BELOIT,MITCHELL,1405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
39.51,-98.44,141371,,KS,CAWKER CITY,MITCHELL,1470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
38.57,-96.85,142135,DIAK,KS,DIAMOND SPRINGS 5 W,MORRIS,1463,-1,-1,-1,-1,-1,-1,-1,0.000,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
38.80,-96.73,148802,WTCK,KS,WHITE CITY,MORRIS,1476,-1,-1,-1,-1,-1,-1,-1,0.000,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0,0.5
39.83,-96.18,140482,,KS,BAILEYVILLE,NEMAHA,1296,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.0
39.65,-95.98,143138,GOFK,KS,GOFF 3 WSW,NEMAHA,1396,-1,-1,-1,-1,-1,-1,-1,-1,4.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4.0
38.45,-99.91,145692,NESK,KS,NESS CITY,NESS,2250,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
39.61,-100.01,144642,,KS,LENORA,NORTON,2260,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,1.500,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0,1.5
39.45,-98.97,140200,,KS,ALTON 2SW,OSBORNE,1710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.5
39.19,-99.03,145628,NTAK,KS,NATOMA,OSBORNE,1830,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
39.12,-97.70,145363,MPSK,KS,MINNEAPOLIS,OTTAWA,1322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.0
39.67,-99.58,144775,LONK,KS,LOGAN,PHILLIPS,1940,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
39.53,-96.56,142848,FSTK,KS,FOSTORIA 7 NW,POTTAWATOMIE,1227,-1,-1,-1,-1,-1,-1,-1,-1,4.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4.0
39.49,-96.18,146014,ONAK,KS,ONAGA,POTTAWATOMIE,1138,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
39.21,-96.37,148563,,KS,WAMEGO 4 W,POTTAWATOMIE,1144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.3
39.81,-101.08,140439,ATDK,KS,ATWOOD,RAWLINS,2857,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3.5
37.90,-98.27,140326,,KS,ARLINGTON 5W,RENO,1620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.5
37.93,-98.03,143930,,KS,HUTCHINSON 10 SW,RENO,1570,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
38.07,-97.83,143929,HUTK,KS,HUTCHINSON 2 E,RENO,1580,-1,-1,0.200,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.2
37.78,-98.02,146573,PYPK,KS,PRETTY PRAIRIE,RENO,1560,-1,-1,0.000,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
39.20,-96.58,144972,MHTK,KS,MANHATTAN,RILEY,1065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.12
39.25,-99.56,146192,PACK,KS,PALCO,ROOKS,2280,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0,2.0
39.24,-99.38,146435,PLNK,KS,PLAINVILLE 4WNW,ROOKS,2083,0.000,0.000,1.000,-1,-1,-1,-1,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,-1,0.000,-1,-1,0.000,0.000,0.000,0,1.0
38.56,-99.23,140865,,KS,BISON 3NW,RUSH,2040,-1,-1,0.300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.3
38.59,-99.57,145115,MCCK,KS,MCCRACKEN,RUSH,2150,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
39.12,-98.69,144893,LURK,KS,LURAY,RUSSELL,1571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
37.87,-97.66,145539,,KS,MT HOPE,SEDGWICK,1440,-1,-1,0.000,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
37.66,-97.44,148830,ICT,KS,WICHITA MID-CONTINENT,SEDGWICK,1321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0,0.3
39.36,-100.44,143837,HOXK,KS,HOXIE,SHERIDAN,2706,-1,0.100,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.1
39.34,-101.71,143158,GEOK,KS,GOODLAND CITY,SHERMAN,3691,0.000,0.500,3.200,0.000,0.000,-1,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0,4.0
39.37,-101.69,143153,GLD,KS,GOODLAND RENNER FLD,SHERMAN,3656,0.000,3.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0,3.4
39.81,-98.56,144598,,KS,LEBANON,SMITH,1874,-1,-1,0.000,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
37.57,-101.75,144114,,KS,JOHNSON,STANTON,3330,-1,-1,-1,-1,-1,-1,-1,-1,4.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4.0
39.39,-101.07,141699,CBKK,KS,COLBY 1SW,THOMAS,3170,-1,0.500,2.200,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.7
38.80,-99.72,141383,ELSK,KS,CEDAR BLUFF DAM,TREGO,2230,0.000,0.000,0.500,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,-1,-1,0.000,-1,-1,-1,0.000,0.000,0,0.5
38.90,-100.11,141730,CLYK,KS,COLLYER 10 S,TREGO,2407,-1,-1,1.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
39.03,-99.88,148495,WKYK,KS,WAKEENEY,TREGO,2460,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3.0
38.86,-96.47,140195,ALVK,KS,ALTA VISTA,WABAUNSEE,1430,-1,-1,-1,-1,-1,-1,-1,-1,1.400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.4
38.86,-96.11,142602,ESKK,KS,ESKRIDGE,WABAUNSEE,1411,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.790,-1,-1,0.000,0.000,-1,0.000,0.000,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0,0.79
38.91,-101.59,148535,WLLK,KS,WALLACE,WALLACE,3260,0.000,0.300,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.5
38.48,-101.37,144665,LEOK,KS,LEOTI,WICHITA,3312,-1,-1,2.010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.01
39.04,-84.67,151855,,KY,COVINGTON WSO,BOONE,869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0,0.4
37.09,-87.50,151927,,KY,CROFTON 3N,CHRISTIAN,535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0,0.5
36.99,-82.99,151967,,KY,CUMBERLAND 2N,HARLAN,2720,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.400,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.600,0,1.0
36.63,-88.96,151631,,KY,CLINTON 4 S,HICKMAN,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.500,-1,0,3.5
37.06,-88.77,156110,PAH,KY,PADUCAH BARKLEY AP,MCCRACKEN,413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0,0.3
37.07,-88.77,158555,,KY,WEST PADUCAH 2W,MCCRACKEN,413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0,0.3
42.39,-72.92,199972,WORM,MA,WORTHINGTON,HAMPSHIRE,1285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,1.300,0.000,-1,-1,-1,-1,-1,-1,0,1.3
42.62,-71.92,190190,ASBM,MA,ASHBURNHAM,WORCESTER,1108,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2.0
39.67,-78.93,183415,FRSM,MD,FROSTBURG 2,ALLEGANY,2170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.400,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.4
39.58,-79.37,185832,,MD,MC HENRY 2 NW,GARRETT,2680,0.000,0.000,0.000,0.000,-1,0.000,-1,-1,0.000,0.000,1.000,0.200,0.000,0.000,0.000,0.000,0.000,0.500,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.700,0,2.4
39.41,-79.40,186620,OLDM,MD,OAKLAND 1 SE,GARRETT,2420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.500,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.200,0,0.7
43.99,-70.06,172048,DURM,ME,DURHAM,ANDROSCOGGIN,145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.700,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0,11.1
44.47,-70.16,174745,LVRM,ME,LIVERMORE FALLS 1 E,ANDROSCOGGIN,380,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,7.000,4.000,-1,0.000,0.000,0.000,0.000,0.000,0,12.0
44.01,-70.36,176856,POLM,ME,POLAND,ANDROSCOGGIN,560,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,7.200,3.200,0.000,0.000,0.000,0.000,0.000,0.000,0,10.4
