lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,06_01,06_02,06_03,06_04,06_05,06_06,06_07,06_08,06_09,06_10,06_11,06_12,06_13,06_14,06_15,06_16,06_17,06_18,06_19,06_20,06_21,06_22,06_23,06_24,06_25,06_26,06_27,06_28,06_29,06_30,06_31,TotalSnow
46.18,-113.33,243434,,MT,GEORGETOWN LAKE,GRANITE,6470,0.000,0.000,0.000,0.000,0.000,1.400,7.200,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0,8.6
42.90,-122.13,351946,CRLO,OR,CRATER LAKE NPS HQ,KLAMATH,6475,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
40.59,-111.64,420072,ATAU,UT,ALTA,SALT LAKE,8730,0.000,0.000,0.000,0.000,-1,14.000,4.000,-1,0.000,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,0.000,-1,-1,-1,0.000,-1,-1,-1,0.000,0,18.0
46.79,-121.74,456898,,WA,RAINIER PARADISE RS,PIERCE,5427,0.000,0.000,-1,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,3.000,-1,0.000,0.000,0.000,-1,0,4.0
41.31,-106.13,481610,CENW,WY,CENTENNIAL 1NE,ALBANY,8170,0.000,0.000,0.000,0.000,0.000,0.000,0.100,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0,0.1
42.37,-106.10,488192,SHRW,WY,SHIRLEY BASIN,CARBON,7055,0.600,-1,-1,-1,0.000,-1,-1,3.200,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,-1,0.000,-1,0.000,-1,-1,-1,0,3.8
41.15,-104.81,481676,,WY,CHEYENNE WFO,LARAMIE,6140,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.2
41.16,-104.81,481675,CYS,WY,CHEYENNE WSFO AP,LARAMIE,6115,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.2
41.83,-110.77,483582,FBMW,WY,FOSSIL BUTTE,LINCOLN,6780,0.000,0.000,0.000,0.000,-1,0.000,3.000,0.000,0.000,0.000,-1,0.000,-1,-1,-1,0.000,-1,0.000,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0,3.0
44.77,-107.52,481220,BURW,WY,BURGESS JUNCTION,SHERIDAN,8060,6.000,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0.000,-1,-1,0.000,0.000,-1,-1,0.000,-1,0.000,0.000,-1,-1,-1,0.000,-1,-1,0.000,0.000,-1,0,6.0
44.15,-111.05,480585,,WY,BECHLER RVR RS,TETON,6428,0.000,0.000,0.000,0.000,0.000,-1,3.300,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,-1,-1,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0,3.3
43.42,-110.15,482375,,WY,DARWIN RCH,TETON,8160,0.000,0.000,0.000,0.000,0.000,0.000,3.100,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0,3.1
64.92,-147.88,502112,,AK,COLLEGE 5 NW,FAIRBANKS NORTH STAR,950,0.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.2
70.43,-150.41,502126,,AK,COLVILLE VILLAGE,NORTH SLOPE,5,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.2
