lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,02_01,02_02,02_03,02_04,02_05,02_06,02_07,02_08,02_09,02_10,02_11,02_12,02_13,02_14,02_15,02_16,02_17,02_18,02_19,02_20,02_21,02_22,02_23,02_24,02_25,02_26,02_27,02_28,02_29,02_30,02_31,TotalSnow
36.11,-92.16,031132,,AR,CALICO ROCK 2 WSW,IZARD,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,0.100,-1,-1,-1,-1,-1,4.000,1.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.6
35.65,-93.42,035514,,AR,OZONE,JOHNSON,1900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.100,0.900,-1,-1,-1,-1,-1,-1,3.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.1
35.93,-91.06,030064,,AR,ALICIA 2NNE,LAWRENCE,252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,0.000,-1,-1,-1,-1,-1,0.500,0.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.7
34.73,-90.77,034638,,AR,MARIANNA 2 S,LEE,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.3
35.31,-93.88,036008,,AR,RATCLIFF,LOGAN,463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.0
35.30,-93.64,036928,SUBA,AR,SUBIACO,LOGAN,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.200,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.2
35.83,-93.20,031900,,AR,DEER,NEWTON,2375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,2.000,1.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.5
34.69,-92.45,031750,,AR,CRYSTAL VALLEY,PULASKI,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
34.73,-92.24,034248,,AR,LITTLE ROCK ADAMS FLD,PULASKI,258,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.600,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,0.6
34.84,-92.26,035320,,AR,NORTH LITTLE ROCK WFO,PULASKI,563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,1.5
36.08,-91.61,032366,,AR,EVENING SHADE 1 NNE,SHARP,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
35.78,-94.42,035354,,AR,ODELL 2 N,WASHINGTON,1500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,6.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.1
33.64,-109.33,020170,HANA,AZ,ALPINE 18 SW,GREENLEE,9160,1.000,-1,-1,0.000,-1,-1,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,0.500,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,-1,0,0,0,1.5
36.99,-112.97,021920,COLA,AZ,COLORADO CITY,MOHAVE,5010,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,2.0
36.86,-112.74,026616,PIPA,AZ,PIPE SPRINGS NATL MON,MOHAVE,4920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,1.0
37.24,-118.60,040820,,CA,BISHOP CREEK,INYO,8500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,6.500,0,0,0,6.5
40.42,-120.66,048702,SVE,CA,SUSANVILLE 2SW,LASSEN,4184,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.500,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,5.5
41.19,-120.94,040029,ADNC,CA,ADIN RS,MODOC,4195,0.500,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.100,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,-1,0,0,0,0.6
38.21,-119.01,040943,BDEC,CA,BODIE,MONO,8370,1.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,2.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0,0,0,3.0
38.26,-119.23,041072,BPTC,CA,BRIDGEPORT,MONO,6470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0,0,0,5.5
37.96,-119.12,044881,LEVC,CA,LEE VINING,MONO,6797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,-1,1.900,0.500,1.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,4.000,0,0,0,7.8
37.65,-118.96,045280,MALC,CA,MAMMOTH LAKES R.S.,MONO,7804,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,1.000,-1,0.000,0.000,0.000,0.000,-1,0.000,-1,0,0,0,7.0
39.39,-120.09,040931,,CA,BOCA,NEVADA,5575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,2.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0,0,0,8.0
39.17,-120.14,048758,TAHC,CA,TAHOE CITY,PLACER,6230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,1.000,0.000,5.500,3.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,-1,0,0,0,9.5
39.81,-120.47,047085,PRAC,CA,PORTOLA,PLUMAS,4850,-1,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,2.500,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,-1,0,0,0,2.5
33.76,-116.71,044211,IDYC,CA,IDYLLWILD FIRE DEPT,RIVERSIDE,5380,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,1.200,1.200,-1,0.000,-1,-1,-1,0.000,0.000,-1,-1,0,0,0,2.4
34.24,-116.90,040741,BBLC,CA,BIG BEAR LAKE,SAN BERNARDINO,6760,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,0.000,0.000,-1,0.000,3.000,1.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,4.0
34.36,-117.64,049822,WRIC,CA,WRIGHTWOOD,SAN BERNARDINO,6000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.200,2.400,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,5.6
33.38,-116.84,046657,PLRC,CA,PALOMAR MOUNTAIN OBSVTRY,SAN DIEGO,5550,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,1.0
40.88,-121.68,041214,,CA,BURNEY,SHASTA,3198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0,0,0,5.0
41.18,-122.27,042574,DUNC,CA,DUNSMUIR TREATMENT PLANT,SISKIYOU,2170,0.400,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0,0,0,1.6
41.60,-122.85,043182,FOJC,CA,FORT JONES RANGER STN,SISKIYOU,2725,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.500,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0,0,0,0.5
41.74,-121.51,044838,STGC,CA,LAVA BEDS NAT MONUMENT,SISKIYOU,4770,0.400,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0,0,0,18.5
40.73,-122.79,049026,,CA,TRINITY RIVER HATCHERY,TRINITY,1860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.5
36.74,-118.96,043551,,CA,GRANT GROVE,TULARE,6600,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,0.500,-1,6.800,4.700,8.100,0.000,-1,0.000,-1,-1,-1,0.000,0.500,0,0,0,20.6
36.60,-118.73,045026,LDGC,CA,LODGEPOLE,TULARE,6735,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,8.000,2.500,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,0,15.0
39.94,-104.84,050950,BRIC,CO,BRIGHTON 3 SE,ADAMS,5016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,-1,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0,0,0,3.5
39.74,-104.13,051179,BYRC,CO,BYERS 5 ENE,ADAMS,5100,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
39.90,-105.01,055984,NRTC,CO,NORTHGLENN,ADAMS,5407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,3.6
37.44,-105.86,050130,ALS,CO,ALAMOSA BERGMAN FIELD,ALAMOSA,7533,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,0.3
37.73,-105.51,053541,,CO,GREAT SAND DUNES N M,ALAMOSA,8183,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.6
39.99,-105.27,050848,BOUC,CO,BOULDER,BOULDER,5484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,4.900,0.000,0.000,0.000,0.000,0.100,5.600,0.600,0.200,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,0,0,0,11.4
39.94,-105.35,053629,GRRC,CO,GROSS RESERVOIR,BOULDER,7970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,12.0
38.82,-106.13,051071,BNVC,CO,BUENA VISTA 2S,CHAFFEE,7946,-1,0.000,0.100,-1,0.200,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,0.100,-1,0.400,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.8
39.66,-105.71,051186,GCRC,CO,CABIN CREEK,CLEAR CREEK,10020,0.000,5.000,3.000,2.000,-1,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,1.500,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,14.5
39.72,-105.70,053261,GEOC,CO,GEORGETOWN,CLEAR CREEK,8520,-1,-1,1.000,0.500,1.500,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,-1,1.500,0.000,0.300,0.000,-1,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0,0,0,6.8
38.75,-108.03,052196,DLTC,CO,DELTA 3E,DELTA,5010,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.300,0.000,0.000,0.000,-1,-1,-1,-1,-1,0,0,0,0.3
39.83,-104.66,052211,DEN,CO,DENVER INTL AP,DENVER,5414,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200,-1,0.000,0.000,0.000,0.000,0.500,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,1.1
39.73,-105.01,052223,DVNC,CO,DENVER WATER DEPARTMENT,DENVER,5228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,1.400,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.2
39.62,-105.07,055402,LTLC,CO,MARSTON FILTER PLANT,DENVER,5610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.3
39.37,-104.84,051401,,CO,CASTLE ROCK,DOUGLAS,6352,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.100,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0,0,0,3.1
39.51,-104.75,056323,PKKC,CO,PARKER,DOUGLAS,5904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,5.0
39.43,-105.07,057249,ROXC,CO,ROXBOROUGH STATE PARK,DOUGLAS,6117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.600,0.000,0.000,0.000,-1,-1,6.200,0.700,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,13.6
39.43,-105.12,058022,,CO,STRONTIA SPRINGS DAM,DOUGLAS,5840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,-1,-1,0.000,0.000,2.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0,0,0,6.0
38.81,-104.69,051778,COS,CO,COLORADO SPRINGS MUNI AP,EL PASO,6181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,1.0
39.11,-104.60,052494,ESTC,CO,EASTONVILLE 2 NNW,EL PASO,7210,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.800,-1,-1,-1,-1,-1,1.900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.7
38.86,-104.09,057287,RUSC,CO,RUSH 1N,EL PASO,6054,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.500,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.5
39.38,-104.63,052631,ELIC,CO,ELIZABETH 2NW,ELBERT,6654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.100,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,3.6
39.00,-103.74,055020,LMOC,CO,LIMON HASS RANCH,ELBERT,5504,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.400,-1,-1,-1,-1,-1,0.200,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.7
39.13,-103.85,055427,,CO,MATHESON 8 SE,ELBERT,5830,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,0.300,0.000,0.700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.5
38.46,-105.23,051294,CTYC,CO,CANON CITY,FREMONT,5366,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.600,1.000,-1,-1,-1,-1,1.200,0.000,1.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.3
39.50,-108.38,050214,ATBC,CO,ALTENBERN,GARFIELD,5678,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,1.2
39.57,-107.23,057618,GWDC,CO,SHOSHONE,GARFIELD,5930,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.500,3.000,0.000,0.000,-1,1.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0,0,0,5.0
39.94,-105.82,053116,,CO,FRASER,GRAND,8560,0.000,2.700,2.400,-1,2.800,0.000,0.000,0.000,0.000,1.700,0.000,0.000,-1,0.000,0.000,1.000,0.000,0.000,1.500,1.500,0.000,1.200,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,14.8
40.27,-105.83,053496,,CO,GRAND LAKE 1 NW,GRAND,8720,0.500,2.500,1.700,1.600,2.400,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,1.700,1.300,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,13.2
40.06,-106.37,054664,KMLC,CO,KREMMLING,GRAND,7460,0.000,0.000,1.000,2.700,1.300,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.500,-1,1.500,1.300,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,0,0,0,8.3
40.04,-106.20,059096,WIFC,CO,WILLIAMS FORK DAM,GRAND,7618,2.000,1.000,2.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,12.0
39.89,-105.76,059175,,CO,WINTER PARK,GRAND,9103,1.000,4.000,4.000,1.000,2.000,1.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,2.000,3.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,22.0
38.47,-107.17,050797,BMKC,CO,BLUE MESA LAKE,GUNNISON,7600,-1,3.300,3.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.300,-1,0.000,-1,-1,0.000,0.000,-1,-1,0,0,0,6.6
38.87,-106.98,051959,CBUC,CO,CRESTED BUTTE,GUNNISON,8851,3.000,4.000,3.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.500,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,16.5
38.53,-106.97,053662,GUNC,CO,GUNNISON 3SW,GUNNISON,7640,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.0
38.02,-107.31,054734,LKCC,CO,LAKE CITY,HINSDALE,8670,-1,13.500,-1,0.000,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,0.000,-1,0,0,0,13.5
37.72,-105.24,057572,,CO,SHEEP MOUNTAIN,HUERFANO,7754,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,-1,0.000,0.100,0.000,2.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.3
37.63,-104.77,058781,WALC,CO,WALSENBURG,HUERFANO,6150,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.5
40.51,-106.01,053446,CSFC,CO,GOULD 4SE S.F.S.P,JACKSON,9000,-1,3.000,3.000,0.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,1.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,12.5
40.74,-106.28,058756,,CO,WALDEN,JACKSON,8056,0.000,0.500,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,-1,0,0,0,1.3
