lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,02_01,02_02,02_03,02_04,02_05,02_06,02_07,02_08,02_09,02_10,02_11,02_12,02_13,02_14,02_15,02_16,02_17,02_18,02_19,02_20,02_21,02_22,02_23,02_24,02_25,02_26,02_27,02_28,02_29,02_30,02_31,TotalSnow
36.28,-93.82,033361,,AR,HINDSVILLE 10NNE,MADISON,1430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.300,-1,0,0,0,0.3
36.01,-93.52,033909,,AR,KINGSTON 2S,MADISON,2145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,0.200,-1,0.000,0,0,0,5.2
36.12,-93.58,033910,,AR,KINGSTON 5NW,MADISON,1340,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,-1,-1,1.500,-1,-1,-1,-1,-1,0.000,-1,0.000,-1,-1,-1,-1,0.000,-1,0.000,0,0,0,1.5
34.33,-93.35,034991,,AR,MOUNT IDA ASOS,MONTGOMERY,702,0.000,0.000,0.000,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,0.000,0.000,-1,0.000,0.000,-1,0.000,0.300,-1,0.000,0.000,0.000,-1,-1,-1,0.000,0,0,0,0.3
34.58,-93.90,035760,,AR,PINE RIDGE,MONTGOMERY,840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.5
34.46,-94.00,030664,,AR,BIG FORK 1 SSE,POLK,1200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.1
34.33,-94.41,030814,,AR,BOGG SPRINGS,POLK,1175,-1,-1,-1,-1,0.000,-1,0.000,0.000,-1,0.000,-1,0.000,0.000,-1,-1,-1,-1,-1,2.000,0.000,0.300,0.000,-1,-1,-1,0.000,-1,0.000,0,0,0,2.3
34.57,-94.25,034756,MENA,AR,MENA,POLK,1130,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,0.000,-1,-1,-1,-1,-1,0.000,-1,0,0,0,1.0
35.49,-93.18,034290,,AR,LONG POOL,POPE,603,-1,-1,-1,-1,-1,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.800,0.000,0.000,-1,0.000,-1,-1,-1,0,0,0,0.8
34.84,-92.26,035320,,AR,NORTH LITTLE ROCK WFO,PULASKI,563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.2
34.82,-93.98,035591,,AR,PARKS,SCOTT,700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.500,0.000,-1,-1,-1,-1,-1,0.000,0,0,0,0.5
34.90,-94.19,037488,,AR,WALDRON,SCOTT,675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.300,0.000,-1,-1,-1,-1,-1,0.000,-1,0,0,0,0.3
35.33,-94.36,032574,,AR,FT SMITH RGNL AP,SEBASTIAN,449,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,4.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.0
35.85,-94.02,037963,,AR,WINSLOW 7NE,WASHINGTON,2189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,0.500,0.000,0.000,0,0,0,1.5
35.27,-91.72,036506,,AR,SEARCY,WHITE,230,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,-1,0.000,0,0,0,0.1
35.23,-93.17,031838,,AR,DARDANELLE,YELL,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,0.000,-1,-1,-1,-1,-1,-1,0,0,0,1.0
33.85,-109.15,020159,ALPA,AZ,ALPINE,APACHE,8050,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,1.500,1.000,-1,0.000,-1,-1,0.000,0.000,0.000,4.500,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0,0,0,12.0
36.15,-109.54,021248,CHNA,AZ,CANYON DE CHELLY,APACHE,5610,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,1.500,0.000,1.300,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.8
35.72,-109.57,023303,,AZ,GANADO,APACHE,6340,-1,-1,0.000,0.000,0.000,-1,-1,-1,1.500,1.500,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,0,0,0,3.0
33.97,-109.56,028326,,AZ,SUNRISE MTN,APACHE,9370,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,6.000,8.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,12.000,-1,-1,5.000,7.000,0.000,0.000,0.000,0,0,0,38.0
31.45,-109.93,020775,BISA,AZ,BISBEE 1 WNW,COCHISE,5560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.0
31.94,-109.22,026242,,AZ,PARADISE,COCHISE,5460,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,1.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,6.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,8.0
35.23,-111.82,020678,FGZ,AZ,BELLEMONT WFO,COCONINO,7152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,4.600,0.500,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.600,1.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,13.4
34.61,-111.19,020871,,AZ,BLUE RIDGE RS,COCONINO,6880,0.000,-1,-1,0.000,0.000,0.000,-1,0.000,-1,-1,-1,11.000,0.000,0.000,0.000,-1,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,-1,0,0,0,11.0
35.16,-111.73,023009,FLSA,AZ,FLAGSTAFF 4 SW,COCONINO,7125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.100,0.100,-1,-1,-1,-1,-1,-1,-1,3.100,-1,-1,-1,0.100,0.000,-1,-1,-1,0,0,0,9.4
35.14,-111.67,023010,FLG,AZ,FLAGSTAFF AP,COCONINO,7003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.600,6.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.500,0.800,0.000,0.300,-1,0.000,0.000,0.000,0.000,0,0,0,19.9
35.03,-111.02,025494,,AZ,METEOR CRATER,COCONINO,5663,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.300,0.000,0.000,-1,-1,0,0,0,0.3
34.96,-111.76,026037,,AZ,OAK CREEK CANYON,COCONINO,5075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.500,3.000,1.300,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,9.8
35.37,-111.54,028329,SCIA,AZ,SUNSET CRATER NM,COCONINO,6980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.100,0.500,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.700,2.500,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0,0,0,9.0
35.17,-111.51,029156,WALA,AZ,WALNUT CANYON N.M.,COCONINO,6685,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,2.500,0.500,2.000,0.200,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,5.2
35.24,-112.19,029359,WLLA,AZ,WILLIAMS,COCONINO,6750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.500,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,1.000,1.000,-1,-1,0.000,0.000,-1,-1,0,0,0,12.5
33.39,-110.79,023501,,AZ,GLOBE #3,GILA,3660,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,1.000,-1,-1,0.200,0.000,-1,-1,-1,0,0,0,1.2
34.32,-111.45,025825,,AZ,NATURAL BRG,GILA,4598,-1,-1,-1,-1,-1,-1,-1,-1,3.700,-1,5.500,-1,-1,-1,-1,-1,-1,-1,-1,7.800,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,17.0
34.23,-111.34,026323,0E4,AZ,PAYSON,GILA,4908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.900,0.500,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.500,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,14.5
35.29,-113.37,022527,DMRA,AZ,DIAMOND M RANCH,MOHAVE,5492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,10.3
36.86,-112.74,026616,PIPA,AZ,PIPE SPRINGS NATL MON,MOHAVE,4920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0,0,0,0.9
36.68,-110.54,020750,BETA,AZ,BETATAKIN,NAVAJO,7286,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,3.000,-1,0.100,0.000,-1,-1,0.000,-1,0.000,0.000,0.000,-1,0.000,-1,0.000,1.000,0.000,0.000,0.000,0.000,0,0,0,4.1
34.39,-110.56,023961,,AZ,HEBER BLACK MESA RS,NAVAJO,6590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,4.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,2.500,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0,0,0,9.5
34.11,-109.86,025412,,AZ,MC NARY 2N,NAVAJO,7340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,2.000,0.500,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,6.500,-1,0.000,1.700,1.500,0.000,0.000,0.000,0,0,0,17.8
34.80,-109.88,026468,PTFA,AZ,PETRIFIED FOREST NP,NAVAJO,5446,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,1.500,-1,-1,0.100,0.000,0.000,0.000,0.000,0,0,0,1.6
34.12,-109.92,026601,PNEA,AZ,PINETOP 2E,NAVAJO,7200,-1,-1,-1,0.000,0.000,-1,-1,-1,3.800,2.000,0.500,4.500,-1,-1,-1,-1,0.000,0.000,0.000,0.300,5.300,0.400,0.000,3.000,-1,0.000,0.000,0.000,0,0,0,19.8
34.26,-110.01,027855,SOW,AZ,SHOW LOW AP,NAVAJO,6411,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.200,5.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,2.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0,0,0,14.9
34.51,-110.08,028012,,AZ,SNOWFLAKE,NAVAJO,5642,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,0.000,1.000,-1,-1,-1,0.000,0.000,-1,-1,-1,0.000,1.000,-1,-1,-1,0.000,0.000,0.000,-1,0,0,0,2.0
31.96,-111.60,024675,,AZ,KITT PEAK,PIMA,6790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,3.0
34.60,-113.17,020586,BDDA,AZ,BAGDAD,YAVAPAI,3955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.2
34.75,-112.11,024453,JRMA,AZ,JEROME,YAVAPAI,4950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.500,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,2.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,6.2
34.57,-112.43,026796,PSTA,AZ,PRESCOTT,YAVAPAI,5205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,2.900,0.000,0.000,0.000,0.000,0,0,0,5.7
35.33,-112.88,027716,SELA,AZ,SELIGMAN,YAVAPAI,5250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.5
34.77,-112.03,028904,TNMA,AZ,TUZIGOOT,YAVAPAI,3470,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,1.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,1.0
38.93,-120.80,043384,,CA,GEORGETOWN RS,EL DORADO,3001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.000,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,9.0
38.90,-119.99,048762,TVL,CA,SOUTH LAKE TAHOE AP,EL DORADO,6314,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.4
34.83,-118.86,044863,,CA,LEBEC,KERN,3585,-1,-1,-1,0.000,-1,-1,-1,0.200,-1,-1,0.000,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,0.300,0.000,0.000,0.000,-1,-1,-1,0.000,-1,0,0,0,0.5
35.10,-118.42,048829,THPC,CA,TEHACHAPI 4 SE,KERN,4220,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
40.42,-120.66,048702,SVE,CA,SUSANVILLE 2SW,LASSEN,4184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.1
37.51,-119.63,048380,,CA,SO ENTR YOSEMITE NP,MARIPOSA,5047,0.000,0.000,0.000,0.000,-1,0.000,0.000,3.500,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,-1,-1,3.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0,0,0,6.5
41.53,-120.18,041614,CEDC,CA,CEDARVILLE,MODOC,4621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,3.0
41.27,-120.29,044374,,CA,JESS VALLEY,MODOC,5400,-1,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,2.000,-1,0.000,0.000,1.000,-1,-1,1.000,0.000,0.000,0,0,0,4.0
38.21,-119.01,040943,BDEC,CA,BODIE,MONO,8370,-1,0.000,0.000,0.000,-1,0.000,0.000,1.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,-1,-1,0.000,0.000,0.000,0,0,0,1.0
38.26,-119.23,041072,BPTC,CA,BRIDGEPORT,MONO,6470,0.000,-1,-1,0.000,-1,0.000,0.000,-1,0.500,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.500,0.000,0.000,-1,-1,0.000,0.000,0.000,0,0,0,1.0
37.65,-118.96,045280,MALC,CA,MAMMOTH LAKES RS,MONO,7804,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,2.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0,0,0,5.0
39.39,-120.09,040931,,CA,BOCA,NEVADA,5575,0.000,0.000,0.000,0.000,-1,0.000,-1,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,2.6
39.32,-120.23,042467,,CA,DONNER MEM SP,NEVADA,5937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,4.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0,0,0,4.0
39.20,-121.07,043573,,CA,GRASS VALLEY #2,NEVADA,2400,0.000,0.000,-1,0.000,-1,-1,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,2.300,0.000,-1,0.000,0.000,0.000,-1,-1,-1,0,0,0,2.3
39.17,-120.86,043491,,CA,GOLD RUN 2 SW,PLACER,3320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.500,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.5
39.17,-120.14,048758,TAHC,CA,TAHOE CITY,PLACER,6230,-1,-1,-1,0.000,-1,0.000,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0,0,0,1.0
39.81,-120.47,047085,PRAC,CA,PORTOLA,PLUMAS,4850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.0
39.94,-120.95,047195,,CA,QUINCY,PLUMAS,3420,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.000,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.5
33.76,-116.71,044211,IDYC,CA,IDYLLWILD FIRE DEPT,RIVERSIDE,5380,-1,-1,0.000,0.000,0.000,-1,-1,7.500,-1,0.000,0.000,-1,0.000,0.000,-1,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,-1,0,0,0,7.5
34.89,-117.02,040521,,CA,BARSTOW,SAN BERNARDINO,2220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.3
34.24,-116.90,040741,BBLC,CA,BIG BEAR LAKE,SAN BERNARDINO,6760,0.000,0.000,0.000,-1,-1,-1,-1,13.000,-1,-1,3.500,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,10.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0,0,0,26.5
34.85,-116.79,042257,DAG,CA,DAGGETT AP,SAN BERNARDINO,1917,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.1
35.46,-115.53,045892,,CA,MTN PASS 1SE,SAN BERNARDINO,4777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.0
33.08,-116.59,044412,,CA,JULIAN CDF,SAN DIEGO,4215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,7.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0,0,0,7.0
32.87,-116.42,045968,,CA,MT LAGUNA #3,SAN DIEGO,5920,-1,-1,-1,-1,-1,-1,-1,5.100,3.100,0.500,0.300,-1,-1,0.000,-1,-1,-1,-1,0.000,12.000,0.300,-1,-1,-1,-1,-1,-1,-1,0,0,0,21.3
33.38,-116.84,046657,PLRC,CA,PALOMAR MTN OBSVTRY,SAN DIEGO,5550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.200,2.000,0.300,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,11.9
37.34,-121.64,045933,,CA,MT HAMILTON,SANTA CLARA,4206,-1,-1,-1,-1,-1,-1,0.100,0.300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.9
40.88,-121.65,041214,,CA,BURNEY,SHASTA,3198,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,2.800,0.000,-1,0.000,0.000,-1,-1,-1,-1,0,0,0,2.8
40.54,-121.58,045311,,CA,MANZANITA LAKE,SHASTA,5750,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,1.500,5.000,0.200,-1,-1,0.000,0.000,0.000,0.000,0.000,0,0,0,6.7
39.58,-120.37,048218,,CA,SIERRAVILLE RS,SIERRA,4975,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,0.000,3.000,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
41.98,-122.34,041990,,CA,COPCO #1 DAM,SISKIYOU,2703,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,2.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,3.5
41.60,-122.85,043182,FOJC,CA,FT JONES RS,SISKIYOU,2725,0.000,-1,-1,0.000,-1,0.000,0.000,0.300,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,0.300,-1,-1,-1,-1,0.000,0.000,0.000,0,0,0,0.6
41.25,-122.14,045449,,CA,MC CLOUD,SISKIYOU,3280,-1,-1,-1,0.000,-1,0.000,1.000,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0.000,-1,-1,-1,0,0,0,1.0
