lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,02_01,02_02,02_03,02_04,02_05,02_06,02_07,02_08,02_09,02_10,02_11,02_12,02_13,02_14,02_15,02_16,02_17,02_18,02_19,02_20,02_21,02_22,02_23,02_24,02_25,02_26,02_27,02_28,02_29,02_30,02_31,TotalSnow
39.58,-95.11,140405,ATHK,KS,ATCHISON,ATCHISON,945,0.000,0.000,-1,0.000,0.200,0.600,0.300,0.500,0.000,0.000,0.000,-1,-1,-1,0.200,0.000,0.000,0.000,0.000,4.000,0.700,5.000,-1,0.000,0.000,0.000,-1,-1,0,0,0,11.5
39.55,-95.12,140408,,KS,ATCHISON 1S,ATCHISON,975,0.000,0.000,-1,-1,0.500,1.500,0.100,2.000,0.500,0.000,0.000,0.000,-1,-1,0.500,0.000,0.000,0.000,0.000,4.500,1.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,14.6
39.53,-95.40,142388,EFFK,KS,EFFINGHAM,ATCHISON,1150,-1,-1,-1,-1,1.000,2.000,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,2.000,1.000,4.000,-1,-1,-1,-1,-1,-1,0,0,0,11.0
37.38,-98.92,147965,SUNK,KS,SUN CITY,BARBER,1689,-1,-1,-1,-1,-1,-1,-1,3.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.0
37.28,-98.92,147968,SUNK,KS,SUN CITY 6S,BARBER,1930,-1,-1,-1,2.000,-1,-1,-1,2.000,-1,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,0.200,1.000,-1,-1,-1,-1,-1,-1,0,0,0,5.3
38.39,-98.95,140119,ABTK,KS,ALBERT 5 SE,BARTON,1910,-1,-1,-1,1.200,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.2
38.52,-98.54,141536,,KS,CLAFLIN,BARTON,1795,-1,-1,-1,1.000,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.500,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.5
38.36,-98.58,142445,,KS,ELLINWOOD NO 1,BARTON,1790,-1,-1,-1,0.500,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.500,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.0
38.65,-98.97,142938,GTAK,KS,GALATIA 1 NW,BARTON,2460,-1,-1,-1,1.300,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.400,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.7
38.37,-98.77,143218,GTBK,KS,GREAT BEND,BARTON,1860,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,0.000,-1,-1,-1,3.000,0.200,-1,-1,-1,-1,-1,-1,0,0,0,3.2
39.81,-95.35,143634,HIAK,KS,HIAWATHA 9 ESE,BROWN,1090,0.000,0.000,0.000,0.000,1.200,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,3.200,1.000,3.500,0.000,0.000,-1,0.000,0.000,0.000,0,0,0,8.9
39.67,-95.52,143810,,KS,HORTON,BROWN,1030,-1,0.000,-1,0.000,1.900,1.300,0.500,0.300,0.000,0.000,-1,-1,-1,0.000,0.500,0.400,-1,-1,0.600,1.500,2.500,2.000,0.000,-1,-1,0.000,0.000,0.000,0,0,0,11.5
37.70,-96.97,140447,AGTK,KS,AUGUSTA,BUTLER,1230,0.000,0.000,0.000,0.000,-1,0.000,0.000,4.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.0
37.66,-96.54,140637,BUMK,KS,BEAUMONT,BUTLER,1590,-1,-1,-1,-1,-1,-1,-1,0.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.2
38.05,-96.64,141351,CSSK,KS,CASSODAY,BUTLER,1460,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.0
37.82,-96.84,142401,ELDK,KS,EL DORADO,BUTLER,1290,-1,0.000,-1,0.100,-1,-1,-1,5.000,1.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.1
38.05,-97.13,142396,ELBK,KS,ELBING,BUTLER,1440,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.0
37.99,-97.03,146524,POTK,KS,POTWIN 3N,BUTLER,1340,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.0
37.81,-96.62,146979,ROSK,KS,ROSALIA,BUTLER,1525,-1,-1,-1,-1,1.000,-1,-1,5.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0,0,0,6.0
38.18,-96.57,145069,,KS,MATFIELD GREEN 2 N,CHASE,1300,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
38.43,-96.56,148061,TGPK,KS,TALLGRASS PRAIRIE NP,CHASE,1250,-1,-1,-1,-1,2.000,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,2.000,-1,-1,-1,-1,-1,-1,0,0,0,5.0
38.11,-96.73,149020,WONK,KS,WONSEVU,CHASE,1370,-1,-1,-1,-1,1.500,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.5
37.01,-96.01,141282,CANK,KS,CANEY 4W,CHAUTAUQUA,900,-1,-1,-1,-1,-1,-1,-1,1.600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.6
37.02,-96.17,141460,,KS,CHAUTAUQUA,CHAUTAUQUA,940,-1,-1,-1,0.500,-1,-1,-1,0.300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.8
37.22,-96.05,143331,HALK,KS,HALE,CHAUTAUQUA,1010,-1,-1,-1,-1,0.000,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0,0,0,1.0
39.83,-101.92,147095,STFK,KS,ST FRANCIS 8NW,CHEYENNE,3612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,2.000,-1,-1,-1,-1,-1,-1,0,0,0,2.0
37.19,-99.76,140365,ASHK,KS,ASHLAND,CLARK,1970,-1,0.000,0.000,2.700,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.500,0.000,0.000,0,0,0,5.2
39.37,-97.13,141559,CYCK,KS,CLAY CTR,CLAY,1200,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,1.0
39.56,-97.29,141593,CFTK,KS,CLIFTON,CLAY,1276,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
39.55,-97.06,142652,,KS,FACT 3W,CLAY,1357,-1,-1,-1,0.000,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,0,0,0,4.0
39.56,-97.67,141761,,KS,CONCORDIA 1 W,CLOUD,1469,0.000,0.000,0.000,0.800,4.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,1.700,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,7.2
39.55,-97.65,141767,CNK,KS,CONCORDIA BLOSSER MUNI,CLOUD,1469,-1,-1,0.000,-1,0.500,0.000,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.0
39.36,-97.83,143088,GLAK,KS,GLASCO,CLOUD,1330,0.000,-1,-1,0.500,0.900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.800,0.000,-1,-1,-1,-1,-1,-1,0,0,0,2.2
39.35,-97.45,145335,MLTK,KS,MILTONVALE,CLOUD,1421,-1,-1,-1,0.300,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.400,0.800,-1,-1,-1,-1,-1,-1,0,0,0,4.5
38.10,-95.88,143257,,KS,GRIDLEY,COFFEY,1110,-1,-1,-1,0.000,-1,-1,-1,2.600,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0,0,0,2.6
38.42,-95.85,144608,LEBK,KS,LEBO,COFFEY,1170,0.000,0.000,0.000,0.000,2.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,0,0,0,2.0
37.13,-99.06,148914,WLMK,KS,WILMORE 16SE,COMANCHE,1700,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
37.06,-97.04,140313,AKCK,KS,ARKANSAS CITY,COWLEY,1118,-1,-1,-1,1.000,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,0,0,0,2.5
37.31,-96.66,141239,CBDK,KS,CAMBRIDGE,COWLEY,1260,-1,-1,-1,0.200,1.000,-1,-1,1.000,0.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200,-1,-1,-1,-1,-1,-1,0,0,0,2.6
37.44,-97.01,146907,ROCK,KS,ROCK,COWLEY,1170,-1,-1,-1,0.500,-1,-1,-1,0.900,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.4
37.25,-96.90,148964,WNFK,KS,WINFIELD 4 E,COWLEY,1280,-1,-1,-1,0.000,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.5
37.51,-94.84,143074,,KS,GIRARD,CRAWFORD,985,-1,-1,-1,-1,-1,-1,1.600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.6
37.36,-94.64,146414,PTSK,KS,PITTSBURG,CRAWFORD,930,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.1
39.62,-100.42,142213,DRSK,KS,DRESDEN,DECATUR,2730,-1,-1,-1,1.000,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.500,1.000,-1,-1,-1,-1,-1,-1,0,0,0,5.5
39.82,-100.53,145906,OBRK,KS,OBERLIN,DECATUR,2590,0.000,0.000,0.000,0.100,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,-1,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.7
38.97,-97.03,141435,CPMK,KS,CHAPMAN,DICKINSON,1210,-1,-1,-1,0.000,1.000,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.800,0.000,0.000,-1,-1,-1,-1,-1,0,0,0,1.8
38.90,-97.11,142574,ENTK,KS,ENTERPRISE,DICKINSON,1171,-1,-1,-1,-1,0.500,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.5
38.67,-96.95,143594,HERK,KS,HERINGTON,DICKINSON,1350,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,1.0
39.83,-95.09,148250,TRYK,KS,TROY 3N,DONIPHAN,1040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.500,0.500,4.000,-1,-1,-1,-1,-1,-1,0,0,0,9.0
38.94,-95.34,141612,CLIK,KS,CLINTON LAKE,DOUGLAS,979,-1,-1,-1,0.000,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.0
38.97,-95.27,144559,LARK,KS,LAWRENCE,DOUGLAS,980,0.000,0.000,0.000,0.000,2.100,2.600,0.000,0.300,0.200,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000,2.200,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,9.3
39.05,-95.39,144613,LCPK,KS,LECOMPTON,DOUGLAS,892,-1,-1,-1,-1,1.000,4.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.500,4.000,-1,-1,-1,-1,-1,-1,0,0,0,10.5
37.82,-99.08,148245,TRUK,KS,TROUSDALE 1 NE,EDWARDS,2050,-1,-1,-1,2.000,-1,-1,-1,2.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.5
37.52,-96.19,143822,HWDK,KS,HOWARD 5 NE,ELK,1100,-1,-1,-1,-1,0.600,-1,-1,0.900,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.5
37.38,-96.08,144812,LGTK,KS,LONGTON,ELK,940,-1,-1,-1,-1,0.000,-1,-1,0.600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.6
38.86,-99.34,143527,HASK,KS,HAYS 1 S,ELLIS,2010,0.100,0.000,0.000,0.900,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.700,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,3.2
38.73,-98.23,142459,ESOK,KS,ELLSWORTH,ELLSWORTH,1530,0.000,0.000,-1,0.000,0.000,-1,0.000,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,1.900,0.000,-1,-1,0.000,-1,-1,-1,0,0,0,1.9
38.61,-97.96,144178,KANK,KS,KANOPOLIS LAKE,ELLSWORTH,1492,-1,-1,-1,0.300,0.000,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.3
37.99,-100.81,142980,GESK,KS,GARDEN CITY EXP STN,FINNEY,2868,0.000,0.000,0.000,1.800,0.000,0.000,0.000,0.800,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-1,0.000,0.000,0.000,0.000,0.000,0,0,0,3.6
38.06,-100.54,144166,,KS,KALVESTA 14W,FINNEY,2695,-1,-1,-1,0.500,-1,-1,-1,0.200,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,0,0,0,1.7
37.82,-99.56,145920,OFFK,KS,OFFERLE 5 S,FORD,2250,-1,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,1.000,-1,-1,0,0,0,7.5
38.44,-95.08,144488,,KS,LANE,FRANKLIN,840,-1,0.000,-1,-1,0.000,2.900,0.000,3.200,1.200,1.300,0.000,-1,-1,0.000,0.900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,9.5
38.73,-95.44,146154,OVRK,KS,OVERBROOK 7 SE,FRANKLIN,1074,-1,-1,-1,-1,2.800,0.700,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.5
39.10,-96.80,142827,FTRK,KS,FT RILEY,GEARY,1273,-1,-1,-1,0.000,1.000,-1,0.000,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,1.500,0.000,-1,-1,-1,-1,-1,0,0,0,2.5
39.07,-96.90,145306,,KS,MILFORD LAKE,GEARY,1210,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.0
38.96,-100.55,143175,GOVK,KS,GOVE 4W,GOVE,2685,0.000,0.000,0.000,3.200,1.200,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,2.200,-1,0.000,-1,0.000,0.000,0.000,0.000,0,0,0,7.2
39.11,-100.46,143185,GRFK,KS,GRAINFIELD,GOVE,2800,0.000,0.000,0.000,1.600,1.100,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,1.400,2.700,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,8.2
39.07,-100.24,146637,QTRK,KS,QUINTER,GOVE,2678,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.500,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.5
39.36,-99.83,143665,HLLK,KS,HILL CITY 1E,GRAHAM,2147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.000,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.0
37.60,-101.29,148287,ULYK,KS,ULYSSES 3NE,GRANT,3060,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.7
37.81,-100.35,141522,CIMK,KS,CIMARRON,GRAY,2685,0.000,0.000,0.000,1.500,0.000,0.000,0.000,2.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,1.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,5.4
37.60,-100.44,145421,MTZK,KS,MONTEZUMA,GRAY,2780,0.000,-1,-1,-1,-1,-1,-1,1.600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,0.900,-1,-1,-1,-1,-1,-1,0,0,0,3.0
38.66,-101.70,148240,GRWK,KS,TRIBUNE 13NNE,GREELEY,3649,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
38.47,-101.78,148235,TRBK,KS,TRIBUNE 1W,GREELEY,3636,-1,-1,-1,1.300,-1,-1,-1,0.700,0.000,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.100,3.000,-1,-1,-1,0.000,-1,-1,0,0,0,5.1
37.83,-96.26,142622,EKAK,KS,EUREKA 1E,GREENWOOD,1100,-1,-1,-1,-1,1.000,-1,-1,2.400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.4
38.14,-96.14,144937,MDNK,KS,MADISON,GREENWOOD,1170,-1,0.000,-1,-1,1.500,-1,-1,2.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.5
37.94,-96.31,148114,THRK,KS,THRALL 4S,GREENWOOD,1420,-1,-1,-1,-1,1.000,-1,-1,5.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,6.0
37.98,-96.01,148436,,KS,VIRGIL,GREENWOOD,1060,-1,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
37.16,-98.03,140264,ANYK,KS,ANTHONY 2 W,HARPER,1340,-1,-1,-1,0.300,0.200,-1,-1,0.400,0.000,-1,-1,-1,-1,0.300,-1,-1,-1,-1,-1,-1,-1,0.700,-1,-1,-1,-1,-1,-1,0,0,0,1.9
37.97,-97.55,143366,HSDK,KS,HALSTEAD 3 SW,HARVEY,1414,-1,-1,-1,0.800,0.000,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.200,-1,-1,-1,-1,-1,-1,0,0,0,4.0
38.14,-97.43,143620,HSSK,KS,HESSTON,HARVEY,1475,0.000,0.000,0.000,0.500,0.400,0.000,-1,1.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.700,0.300,0.000,-1,-1,-1,-1,-1,0,0,0,2.9
38.03,-97.34,145744,NWTK,KS,NEWTON,HARVEY,1440,0.000,-1,-1,0.500,-1,-1,-1,2.300,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.400,0.000,-1,-1,-1,-1,-1,-1,0,0,0,3.2
37.48,-100.84,147922,SUBK,KS,SUBLETTE,HASKELL,2907,0.000,0.000,0.000,1.800,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.8
39.39,-95.63,143759,HLTK,KS,HOLTON 7 SE,JACKSON,1029,-1,0.000,-1,-1,3.500,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,-1,2.500,0.000,0.000,-1,-1,-1,-1,0,0,0,6.5
39.24,-95.27,146100,OSKK,KS,OSKALOOSA 4 NE,JEFFERSON,918,-1,-1,-1,0.000,1.000,6.500,0.000,0.000,-1,0.000,-1,-1,-1,0.000,1.000,-1,-1,-1,-1,-1,-1,5.500,0.000,-1,-1,-1,-1,-1,0,0,0,14.0
39.12,-95.42,146333,PRRK,KS,PERRY LAKE,JEFFERSON,960,-1,-1,-1,0.000,1.500,-1,-1,-1,0.500,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,4.000,0.000,0.000,-1,-1,-1,-1,0,0,0,6.5
39.30,-95.49,148341,,KS,VALLEY FALLS 3 SW,JEFFERSON,990,-1,0.000,0.000,0.000,3.900,3.400,0.200,0.200,0.100,-1,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.500,1.200,7.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,16.8
39.66,-98.35,143997,IONK,KS,IONIA,JEWELL,1580,-1,0.000,0.000,0.000,4.000,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0,0,0,6.0
39.90,-98.03,144857,LOVK,KS,LOVEWELL DAM,JEWELL,1602,-1,0.000,0.000,1.000,2.500,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,1.000,0.000,0.000,0.000,-1,-1,0.000,0,0,0,4.5
39.79,-98.20,144982,MANK,KS,MANKATO,JEWELL,1755,-1,-1,-1,1.000,7.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,2.000,-1,-1,-1,-1,-1,-1,0,0,0,12.0
38.97,-94.98,142117,DSOK,KS,DE SOTO,JOHNSON,840,0.000,0.200,-1,-1,0.800,5.200,0.200,0.900,0.400,-1,0.000,-1,-1,-1,0.300,0.000,0.000,0.000,0.000,0.000,0.500,0.800,-1,0.000,0.000,0.000,-1,-1,0,0,0,9.3
38.95,-94.71,146168,OPSK,KS,OVERLAND PK S OF 87TH,JOHNSON,1055,0.000,0.000,0.000,0.000,0.200,6.000,0.100,1.000,0.500,0.100,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.500,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,11.4
37.67,-98.11,144313,KNGK,KS,KINGMAN,KINGMAN,1570,0.000,-1,-1,1.400,0.500,-1,-1,3.900,0.200,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,0,0,0,6.2
37.50,-98.31,148911,WLDK,KS,WILLOWDALE 1 SW,KINGMAN,1660,-1,-1,-1,0.900,0.500,-1,-1,3.500,0.400,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,0.000,0.200,-1,-1,-1,-1,-1,-1,0,0,0,5.6
37.43,-98.28,149202,ZDAK,KS,ZENDA,KINGMAN,1670,-1,-1,-1,2.000,-1,-1,-1,2.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.800,-1,-1,-1,-1,-1,-1,0,0,0,5.3
37.60,-99.30,143239,GEEK,KS,GREENSBURG,KIOWA,2240,0.000,0.000,0.000,2.500,-1,-1,0.000,2.700,0.500,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,2.000,0.000,0.000,0.000,0.000,0.700,0.000,0.000,0,0,0,8.4
37.20,-95.30,140190,ALTK,KS,ALTAMONT,LABETTE,910,-1,-1,-1,-1,1.000,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.0
